category,subcategory,brand,series,modelVariant,level,name,slug,fullPath,source,status,notes,canonicalRef
Ticari Araçlar,Çekici,DAF,CF,,SERIES,CF,cf,Vasıta > Ticari Araçlar > Çekici > DAF > CF,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,DAF,CF,CF 450,MODEL_VARIANT,CF 450,cf-450,Vasıta > Ticari Araçlar > Çekici > DAF > CF > CF 450,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,DAF,XF,,SERIES,XF,xf,Vasıta > Ticari Araçlar > Çekici > DAF > XF,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,DAF,XF,XF 480,MODEL_VARIANT,XF 480,xf-480,Vasıta > Ticari Araçlar > Çekici > DAF > XF > XF 480,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,DAF,XF,XF 530,MODEL_VARIANT,XF 530,xf-530,Vasıta > Ticari Araçlar > Çekici > DAF > XF > XF 530,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,DAF,XG,,SERIES,XG,xg,Vasıta > Ticari Araçlar > Çekici > DAF > XG,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Ford,Cargo,,SERIES,Cargo,cargo,Vasıta > Ticari Araçlar > Çekici > Ford > Cargo,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Ford,Cargo,1846T,MODEL_VARIANT,1846T,1846t,Vasıta > Ticari Araçlar > Çekici > Ford > Cargo > 1846T,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Ford,Cargo,1838T,MODEL_VARIANT,1838T,1838t,Vasıta > Ticari Araçlar > Çekici > Ford > Cargo > 1838T,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Ford,F-Max,,SERIES,F-Max,f-max,Vasıta > Ticari Araçlar > Çekici > Ford > F-Max,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Ford,F-Max,500,MODEL_VARIANT,500,500,Vasıta > Ticari Araçlar > Çekici > Ford > F-Max > 500,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Iveco,S-Way,,SERIES,S-Way,s-way,Vasıta > Ticari Araçlar > Çekici > Iveco > S-Way,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Iveco,S-Way,490,MODEL_VARIANT,490,490,Vasıta > Ticari Araçlar > Çekici > Iveco > S-Way > 490,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Iveco,S-Way,570,MODEL_VARIANT,570,570,Vasıta > Ticari Araçlar > Çekici > Iveco > S-Way > 570,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Iveco,Stralis,,SERIES,Stralis,stralis,Vasıta > Ticari Araçlar > Çekici > Iveco > Stralis,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Iveco,Stralis,450,MODEL_VARIANT,450,450,Vasıta > Ticari Araçlar > Çekici > Iveco > Stralis > 450,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Iveco,Stralis,480,MODEL_VARIANT,480,480,Vasıta > Ticari Araçlar > Çekici > Iveco > Stralis > 480,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,MAN,TGS,,SERIES,TGS,tgs,Vasıta > Ticari Araçlar > Çekici > MAN > TGS,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,MAN,TGS,18.440,MODEL_VARIANT,18.440,18-440,Vasıta > Ticari Araçlar > Çekici > MAN > TGS > 18.440,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,MAN,TGX,,SERIES,TGX,tgx,Vasıta > Ticari Araçlar > Çekici > MAN > TGX,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,MAN,TGX,18.480,MODEL_VARIANT,18.480,18-480,Vasıta > Ticari Araçlar > Çekici > MAN > TGX > 18.480,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,MAN,TGX,18.500,MODEL_VARIANT,18.500,18-500,Vasıta > Ticari Araçlar > Çekici > MAN > TGX > 18.500,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,MAN,TGX,18.510,MODEL_VARIANT,18.510,18-510,Vasıta > Ticari Araçlar > Çekici > MAN > TGX > 18.510,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Mercedes-Benz,Actros,,SERIES,Actros,actros,Vasıta > Ticari Araçlar > Çekici > Mercedes-Benz > Actros,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Mercedes-Benz,Actros,1842,MODEL_VARIANT,1842,1842,Vasıta > Ticari Araçlar > Çekici > Mercedes-Benz > Actros > 1842,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Mercedes-Benz,Actros,1845,MODEL_VARIANT,1845,1845,Vasıta > Ticari Araçlar > Çekici > Mercedes-Benz > Actros > 1845,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Mercedes-Benz,Actros,1848,MODEL_VARIANT,1848,1848,Vasıta > Ticari Araçlar > Çekici > Mercedes-Benz > Actros > 1848,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Mercedes-Benz,Actros,1851,MODEL_VARIANT,1851,1851,Vasıta > Ticari Araçlar > Çekici > Mercedes-Benz > Actros > 1851,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Mercedes-Benz,Axor,,SERIES,Axor,axor,Vasıta > Ticari Araçlar > Çekici > Mercedes-Benz > Axor,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Mercedes-Benz,Axor,1840,MODEL_VARIANT,1840,1840,Vasıta > Ticari Araçlar > Çekici > Mercedes-Benz > Axor > 1840,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Renault Trucks,Magnum,,SERIES,Magnum,magnum,Vasıta > Ticari Araçlar > Çekici > Renault Trucks > Magnum,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Renault Trucks,Premium,,SERIES,Premium,premium,Vasıta > Ticari Araçlar > Çekici > Renault Trucks > Premium,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Renault Trucks,T,,SERIES,T,t,Vasıta > Ticari Araçlar > Çekici > Renault Trucks > T,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Renault Trucks,T,T 460,MODEL_VARIANT,T 460,t-460,Vasıta > Ticari Araçlar > Çekici > Renault Trucks > T > T 460,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Renault Trucks,T,T 480,MODEL_VARIANT,T 480,t-480,Vasıta > Ticari Araçlar > Çekici > Renault Trucks > T > T 480,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Renault Trucks,T,T 520,MODEL_VARIANT,T 520,t-520,Vasıta > Ticari Araçlar > Çekici > Renault Trucks > T > T 520,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Scania,G,,SERIES,G,g,Vasıta > Ticari Araçlar > Çekici > Scania > G,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Scania,G,G 410,MODEL_VARIANT,G 410,g-410,Vasıta > Ticari Araçlar > Çekici > Scania > G > G 410,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Scania,G,G 450,MODEL_VARIANT,G 450,g-450,Vasıta > Ticari Araçlar > Çekici > Scania > G > G 450,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Scania,R,,SERIES,R,r,Vasıta > Ticari Araçlar > Çekici > Scania > R,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Scania,R,R 450,MODEL_VARIANT,R 450,r-450,Vasıta > Ticari Araçlar > Çekici > Scania > R > R 450,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Scania,R,R 500,MODEL_VARIANT,R 500,r-500,Vasıta > Ticari Araçlar > Çekici > Scania > R > R 500,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Scania,R,R 540,MODEL_VARIANT,R 540,r-540,Vasıta > Ticari Araçlar > Çekici > Scania > R > R 540,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Scania,S,,SERIES,S,s,Vasıta > Ticari Araçlar > Çekici > Scania > S,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Scania,S,S 500,MODEL_VARIANT,S 500,s-500,Vasıta > Ticari Araçlar > Çekici > Scania > S > S 500,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Scania,S,S 540,MODEL_VARIANT,S 540,s-540,Vasıta > Ticari Araçlar > Çekici > Scania > S > S 540,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Volvo,FH,,SERIES,FH,fh,Vasıta > Ticari Araçlar > Çekici > Volvo > FH,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Volvo,FH,420,MODEL_VARIANT,420,420,Vasıta > Ticari Araçlar > Çekici > Volvo > FH > 420,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Volvo,FH,460,MODEL_VARIANT,460,460,Vasıta > Ticari Araçlar > Çekici > Volvo > FH > 460,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Volvo,FH,500,MODEL_VARIANT,500,500,Vasıta > Ticari Araçlar > Çekici > Volvo > FH > 500,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Volvo,FH,540,MODEL_VARIANT,540,540,Vasıta > Ticari Araçlar > Çekici > Volvo > FH > 540,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Volvo,FM,,SERIES,FM,fm,Vasıta > Ticari Araçlar > Çekici > Volvo > FM,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Volvo,FM,410,MODEL_VARIANT,410,410,Vasıta > Ticari Araçlar > Çekici > Volvo > FM > 410,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Çekici,Volvo,FM,450,MODEL_VARIANT,450,450,Vasıta > Ticari Araçlar > Çekici > Volvo > FM > 450,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Dorse,Krone,Frigo,,SERIES,Frigo,frigo,Vasıta > Ticari Araçlar > Dorse > Krone > Frigo,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Dorse,Krone,Konteyner Şasi,,SERIES,Konteyner Şasi,konteyner-sasi,Vasıta > Ticari Araçlar > Dorse > Krone > Konteyner Şasi,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Dorse,Krone,Tenteli,,SERIES,Tenteli,tenteli,Vasıta > Ticari Araçlar > Dorse > Krone > Tenteli,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Dorse,Kässbohrer,Damper,,SERIES,Damper,damper,Vasıta > Ticari Araçlar > Dorse > Kässbohrer > Damper,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Dorse,Kässbohrer,Frigo,,SERIES,Frigo,frigo,Vasıta > Ticari Araçlar > Dorse > Kässbohrer > Frigo,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Dorse,Kässbohrer,Konteyner Taşıyıcı,,SERIES,Konteyner Taşıyıcı,konteyner-tasiyici,Vasıta > Ticari Araçlar > Dorse > Kässbohrer > Konteyner Taşıyıcı,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Dorse,Kässbohrer,Lowbed,,SERIES,Lowbed,lowbed,Vasıta > Ticari Araçlar > Dorse > Kässbohrer > Lowbed,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Dorse,Kässbohrer,Silobas,,SERIES,Silobas,silobas,Vasıta > Ticari Araçlar > Dorse > Kässbohrer > Silobas,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Dorse,Kässbohrer,Tenteli,,SERIES,Tenteli,tenteli,Vasıta > Ticari Araçlar > Dorse > Kässbohrer > Tenteli,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Dorse,Kögel,Frigo,,SERIES,Frigo,frigo,Vasıta > Ticari Araçlar > Dorse > Kögel > Frigo,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Dorse,Kögel,Tenteli,,SERIES,Tenteli,tenteli,Vasıta > Ticari Araçlar > Dorse > Kögel > Tenteli,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Dorse,Nursan,Damper,,SERIES,Damper,damper,Vasıta > Ticari Araçlar > Dorse > Nursan > Damper,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Dorse,Nursan,Tenteli,,SERIES,Tenteli,tenteli,Vasıta > Ticari Araçlar > Dorse > Nursan > Tenteli,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Dorse,Schmitz Cargobull,Damper,,SERIES,Damper,damper,Vasıta > Ticari Araçlar > Dorse > Schmitz Cargobull > Damper,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Dorse,Schmitz Cargobull,Frigo,,SERIES,Frigo,frigo,Vasıta > Ticari Araçlar > Dorse > Schmitz Cargobull > Frigo,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Dorse,Schmitz Cargobull,Tenteli,,SERIES,Tenteli,tenteli,Vasıta > Ticari Araçlar > Dorse > Schmitz Cargobull > Tenteli,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Dorse,Serin,Damper,,SERIES,Damper,damper,Vasıta > Ticari Araçlar > Dorse > Serin > Damper,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Dorse,Serin,Frigo,,SERIES,Frigo,frigo,Vasıta > Ticari Araçlar > Dorse > Serin > Frigo,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Dorse,Serin,Tenteli,,SERIES,Tenteli,tenteli,Vasıta > Ticari Araçlar > Dorse > Serin > Tenteli,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Dorse,Tırsan,Damper,,SERIES,Damper,damper,Vasıta > Ticari Araçlar > Dorse > Tırsan > Damper,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Dorse,Tırsan,Frigo,,SERIES,Frigo,frigo,Vasıta > Ticari Araçlar > Dorse > Tırsan > Frigo,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Dorse,Tırsan,Lowbed,,SERIES,Lowbed,lowbed,Vasıta > Ticari Araçlar > Dorse > Tırsan > Lowbed,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Dorse,Tırsan,Silobas,,SERIES,Silobas,silobas,Vasıta > Ticari Araçlar > Dorse > Tırsan > Silobas,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Dorse,Tırsan,Tenteli,,SERIES,Tenteli,tenteli,Vasıta > Ticari Araçlar > Dorse > Tırsan > Tenteli,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Dorse,Öztreyler,Damper,,SERIES,Damper,damper,Vasıta > Ticari Araçlar > Dorse > Öztreyler > Damper,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Dorse,Öztreyler,Lowbed,,SERIES,Lowbed,lowbed,Vasıta > Ticari Araçlar > Dorse > Öztreyler > Lowbed,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Dorse,Öztreyler,Tenteli,,SERIES,Tenteli,tenteli,Vasıta > Ticari Araçlar > Dorse > Öztreyler > Tenteli,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Römork,Aksoylu,Platform,,SERIES,Platform,platform,Vasıta > Ticari Araçlar > Römork > Aksoylu > Platform,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Römork,Aksoylu,Tarım Römorku,,SERIES,Tarım Römorku,tarim-romorku,Vasıta > Ticari Araçlar > Römork > Aksoylu > Tarım Römorku,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Römork,Diğer,Araç Taşıma Römorku,,SERIES,Araç Taşıma Römorku,arac-tasima-romorku,Vasıta > Ticari Araçlar > Römork > Diğer > Araç Taşıma Römorku,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Römork,Diğer,Tek Dingil,,SERIES,Tek Dingil,tek-dingil,Vasıta > Ticari Araçlar > Römork > Diğer > Tek Dingil,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Römork,Diğer,Tekne Römorku,,SERIES,Tekne Römorku,tekne-romorku,Vasıta > Ticari Araçlar > Römork > Diğer > Tekne Römorku,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Römork,Diğer,Çift Dingil,,SERIES,Çift Dingil,cift-dingil,Vasıta > Ticari Araçlar > Römork > Diğer > Çift Dingil,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Römork,Diğer,Üç Dingil,,SERIES,Üç Dingil,uc-dingil,Vasıta > Ticari Araçlar > Römork > Diğer > Üç Dingil,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Römork,Kässbohrer,Ağır Nakliye Römorku,,SERIES,Ağır Nakliye Römorku,agir-nakliye-romorku,Vasıta > Ticari Araçlar > Römork > Kässbohrer > Ağır Nakliye Römorku,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Römork,Tırsan,Konteyner Römorku,,SERIES,Konteyner Römorku,konteyner-romorku,Vasıta > Ticari Araçlar > Römork > Tırsan > Konteyner Römorku,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Karoser & Üst Yapı,Diğer,Açık Kasa,,SERIES,Açık Kasa,acik-kasa,Vasıta > Ticari Araçlar > Karoser & Üst Yapı > Diğer > Açık Kasa,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Karoser & Üst Yapı,Diğer,Damper,,SERIES,Damper,damper,Vasıta > Ticari Araçlar > Karoser & Üst Yapı > Diğer > Damper,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Karoser & Üst Yapı,Diğer,Frigo Kasa,,SERIES,Frigo Kasa,frigo-kasa,Vasıta > Ticari Araçlar > Karoser & Üst Yapı > Diğer > Frigo Kasa,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Karoser & Üst Yapı,Diğer,İtfaiye Üst Yapı,,SERIES,İtfaiye Üst Yapı,itfaiye-ust-yapi,Vasıta > Ticari Araçlar > Karoser & Üst Yapı > Diğer > İtfaiye Üst Yapı,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Karoser & Üst Yapı,Diğer,Kanal Açma,,SERIES,Kanal Açma,kanal-acma,Vasıta > Ticari Araçlar > Karoser & Üst Yapı > Diğer > Kanal Açma,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Karoser & Üst Yapı,Diğer,Kapalı Kasa,,SERIES,Kapalı Kasa,kapali-kasa,Vasıta > Ticari Araçlar > Karoser & Üst Yapı > Diğer > Kapalı Kasa,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Karoser & Üst Yapı,Diğer,Mikser,,SERIES,Mikser,mikser,Vasıta > Ticari Araçlar > Karoser & Üst Yapı > Diğer > Mikser,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Karoser & Üst Yapı,Diğer,Silobas,,SERIES,Silobas,silobas,Vasıta > Ticari Araçlar > Karoser & Üst Yapı > Diğer > Silobas,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Karoser & Üst Yapı,Diğer,Su Tankeri,,SERIES,Su Tankeri,su-tankeri,Vasıta > Ticari Araçlar > Karoser & Üst Yapı > Diğer > Su Tankeri,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Karoser & Üst Yapı,Diğer,Vakumlu Kasa,,SERIES,Vakumlu Kasa,vakumlu-kasa,Vasıta > Ticari Araçlar > Karoser & Üst Yapı > Diğer > Vakumlu Kasa,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Oto Kurtarıcı & Taşıyıcı,Ford,Cargo Oto Kurtarıcı,,SERIES,Cargo Oto Kurtarıcı,cargo-oto-kurtarici,Vasıta > Ticari Araçlar > Oto Kurtarıcı & Taşıyıcı > Ford > Cargo Oto Kurtarıcı,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Oto Kurtarıcı & Taşıyıcı,Ford,Transit Oto Kurtarıcı,,SERIES,Transit Oto Kurtarıcı,transit-oto-kurtarici,Vasıta > Ticari Araçlar > Oto Kurtarıcı & Taşıyıcı > Ford > Transit Oto Kurtarıcı,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Oto Kurtarıcı & Taşıyıcı,Hyundai,HD75 Oto Kurtarıcı,,SERIES,HD75 Oto Kurtarıcı,hd75-oto-kurtarici,Vasıta > Ticari Araçlar > Oto Kurtarıcı & Taşıyıcı > Hyundai > HD75 Oto Kurtarıcı,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Oto Kurtarıcı & Taşıyıcı,Isuzu,NPR Oto Kurtarıcı,,SERIES,NPR Oto Kurtarıcı,npr-oto-kurtarici,Vasıta > Ticari Araçlar > Oto Kurtarıcı & Taşıyıcı > Isuzu > NPR Oto Kurtarıcı,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Oto Kurtarıcı & Taşıyıcı,Iveco,Daily Oto Kurtarıcı,,SERIES,Daily Oto Kurtarıcı,daily-oto-kurtarici,Vasıta > Ticari Araçlar > Oto Kurtarıcı & Taşıyıcı > Iveco > Daily Oto Kurtarıcı,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Oto Kurtarıcı & Taşıyıcı,Mercedes-Benz,Atego Oto Kurtarıcı,,SERIES,Atego Oto Kurtarıcı,atego-oto-kurtarici,Vasıta > Ticari Araçlar > Oto Kurtarıcı & Taşıyıcı > Mercedes-Benz > Atego Oto Kurtarıcı,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Oto Kurtarıcı & Taşıyıcı,Mercedes-Benz,Sprinter Oto Kurtarıcı,,SERIES,Sprinter Oto Kurtarıcı,sprinter-oto-kurtarici,Vasıta > Ticari Araçlar > Oto Kurtarıcı & Taşıyıcı > Mercedes-Benz > Sprinter Oto Kurtarıcı,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Oto Kurtarıcı & Taşıyıcı,Mitsubishi Fuso,Canter Oto Kurtarıcı,,SERIES,Canter Oto Kurtarıcı,canter-oto-kurtarici,Vasıta > Ticari Araçlar > Oto Kurtarıcı & Taşıyıcı > Mitsubishi Fuso > Canter Oto Kurtarıcı,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Ticari Hat & Ticari Plaka,Diğer,Dolmuş Hattı,,SERIES,Dolmuş Hattı,dolmus-hatti,Vasıta > Ticari Araçlar > Ticari Hat & Ticari Plaka > Diğer > Dolmuş Hattı,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Ticari Hat & Ticari Plaka,Diğer,Minibüs Hattı,,SERIES,Minibüs Hattı,minibus-hatti,Vasıta > Ticari Araçlar > Ticari Hat & Ticari Plaka > Diğer > Minibüs Hattı,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Ticari Hat & Ticari Plaka,Diğer,Otobüs Hattı,,SERIES,Otobüs Hattı,otobus-hatti,Vasıta > Ticari Araçlar > Ticari Hat & Ticari Plaka > Diğer > Otobüs Hattı,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Ticari Hat & Ticari Plaka,Diğer,Servis Plakası,,SERIES,Servis Plakası,servis-plakasi,Vasıta > Ticari Araçlar > Ticari Hat & Ticari Plaka > Diğer > Servis Plakası,curated-market-v1,CURATED_REVIEW,,
Ticari Araçlar,Ticari Hat & Ticari Plaka,Diğer,Taksi Plakası,,SERIES,Taksi Plakası,taksi-plakasi,Vasıta > Ticari Araçlar > Ticari Hat & Ticari Plaka > Diğer > Taksi Plakası,curated-market-v1,CURATED_REVIEW,,
Deniz Araçları,Motorlu Tekne,,,,SUBCATEGORY,Motorlu Tekne,motorlu-tekne,Vasıta > Deniz Araçları > Motorlu Tekne,curated-market-v1,CURATED_REVIEW,,
Deniz Araçları,Motorlu Tekne,Azimut,Atlantis,,SERIES,Atlantis,atlantis,Vasıta > Deniz Araçları > Motorlu Tekne > Azimut > Atlantis,curated-market-v1,CURATED_REVIEW,,
Deniz Araçları,Motorlu Tekne,Azimut,Fly,,SERIES,Fly,fly,Vasıta > Deniz Araçları > Motorlu Tekne > Azimut > Fly,curated-market-v1,CURATED_REVIEW,,
Deniz Araçları,Motorlu Tekne,Azimut,Magellano,,SERIES,Magellano,magellano,Vasıta > Deniz Araçları > Motorlu Tekne > Azimut > Magellano,curated-market-v1,CURATED_REVIEW,,
Deniz Araçları,Motorlu Tekne,Bayliner,Ciera,,SERIES,Ciera,ciera,Vasıta > Deniz Araçları > Motorlu Tekne > Bayliner > Ciera,curated-market-v1,CURATED_REVIEW,,
Deniz Araçları,Motorlu Tekne,Bayliner,Element,,SERIES,Element,element,Vasıta > Deniz Araçları > Motorlu Tekne > Bayliner > Element,curated-market-v1,CURATED_REVIEW,,
Deniz Araçları,Motorlu Tekne,Bayliner,VR5,,SERIES,VR5,vr5,Vasıta > Deniz Araçları > Motorlu Tekne > Bayliner > VR5,curated-market-v1,CURATED_REVIEW,,
Deniz Araçları,Motorlu Tekne,Bayliner,VR6,,SERIES,VR6,vr6,Vasıta > Deniz Araçları > Motorlu Tekne > Bayliner > VR6,curated-market-v1,CURATED_REVIEW,,
Deniz Araçları,Motorlu Tekne,Beneteau,Antares,,SERIES,Antares,antares,Vasıta > Deniz Araçları > Motorlu Tekne > Beneteau > Antares,curated-market-v1,CURATED_REVIEW,,
Deniz Araçları,Motorlu Tekne,Beneteau,Flyer,,SERIES,Flyer,flyer,Vasıta > Deniz Araçları > Motorlu Tekne > Beneteau > Flyer,curated-market-v1,CURATED_REVIEW,,
Deniz Araçları,Motorlu Tekne,Beneteau,Gran Turismo,,SERIES,Gran Turismo,gran-turismo,Vasıta > Deniz Araçları > Motorlu Tekne > Beneteau > Gran Turismo,curated-market-v1,CURATED_REVIEW,,
Deniz Araçları,Motorlu Tekne,Fairline,Phantom,,SERIES,Phantom,phantom,Vasıta > Deniz Araçları > Motorlu Tekne > Fairline > Phantom,curated-market-v1,CURATED_REVIEW,,
Deniz Araçları,Motorlu Tekne,Fairline,Squadron,,SERIES,Squadron,squadron,Vasıta > Deniz Araçları > Motorlu Tekne > Fairline > Squadron,curated-market-v1,CURATED_REVIEW,,
Deniz Araçları,Motorlu Tekne,Fairline,Targa,,SERIES,Targa,targa,Vasıta > Deniz Araçları > Motorlu Tekne > Fairline > Targa,curated-market-v1,CURATED_REVIEW,,
Deniz Araçları,Motorlu Tekne,Jeanneau,Cap Camarat,,SERIES,Cap Camarat,cap-camarat,Vasıta > Deniz Araçları > Motorlu Tekne > Jeanneau > Cap Camarat,curated-market-v1,CURATED_REVIEW,,
Deniz Araçları,Motorlu Tekne,Jeanneau,Leader,,SERIES,Leader,leader,Vasıta > Deniz Araçları > Motorlu Tekne > Jeanneau > Leader,curated-market-v1,CURATED_REVIEW,,
Deniz Araçları,Motorlu Tekne,Jeanneau,Merry Fisher,,SERIES,Merry Fisher,merry-fisher,Vasıta > Deniz Araçları > Motorlu Tekne > Jeanneau > Merry Fisher,curated-market-v1,CURATED_REVIEW,,
Deniz Araçları,Motorlu Tekne,Princess,F50,,SERIES,F50,f50,Vasıta > Deniz Araçları > Motorlu Tekne > Princess > F50,curated-market-v1,CURATED_REVIEW,,
Deniz Araçları,Motorlu Tekne,Princess,V40,,SERIES,V40,v40,Vasıta > Deniz Araçları > Motorlu Tekne > Princess > V40,curated-market-v1,CURATED_REVIEW,,
