categoryPath,zeroRootMode,secondHandRootMode,classicListingAllowed,catalogOfferAllowed,reason,notes
Moda › Erkek › Üst Giyim › Tişört,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Erkek › Üst Giyim › Polo Yaka Tişört,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Erkek › Üst Giyim › Gömlek,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Erkek › Üst Giyim › Sweatshirt,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Erkek › Üst Giyim › Kazak,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Erkek › Üst Giyim › Hırka,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Erkek › Alt Giyim › Pantolon,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Erkek › Alt Giyim › Jean,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Erkek › Alt Giyim › Şort,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Erkek › Alt Giyim › Eşofman Altı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Erkek › Takım ve Dış Giyim › Takım Elbise,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Erkek › Takım ve Dış Giyim › Ceket,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Erkek › Takım ve Dış Giyim › Mont,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Erkek › Takım ve Dış Giyim › Kaban,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Erkek › Takım ve Dış Giyim › Yelek,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Erkek › Takım ve Dış Giyim › Yağmurluk,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Erkek › İç Giyim › Boxer,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Erkek › İç Giyim › Atlet,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Erkek › İç Giyim › Fanila,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Erkek › İç Giyim › Pijama,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Erkek › İç Giyim › Çorap,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Ayakkabı › Kadın Ayakkabı › Sneaker,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Ayakkabı › Kadın Ayakkabı › Topuklu Ayakkabı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Ayakkabı › Kadın Ayakkabı › Babet,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Ayakkabı › Kadın Ayakkabı › Sandalet,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Ayakkabı › Kadın Ayakkabı › Bot,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Ayakkabı › Kadın Ayakkabı › Çizme,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Ayakkabı › Kadın Ayakkabı › Terlik,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Ayakkabı › Erkek Ayakkabı › Sneaker,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Ayakkabı › Erkek Ayakkabı › Klasik Ayakkabı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Ayakkabı › Erkek Ayakkabı › Loafer,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Ayakkabı › Erkek Ayakkabı › Bot,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Ayakkabı › Erkek Ayakkabı › Sandalet,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Ayakkabı › Erkek Ayakkabı › Terlik,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Ayakkabı › Spor Ayakkabı › Koşu Ayakkabısı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Ayakkabı › Spor Ayakkabı › Yürüyüş Ayakkabısı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Ayakkabı › Spor Ayakkabı › Basketbol Ayakkabısı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Ayakkabı › Spor Ayakkabı › Futbol Ayakkabısı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Ayakkabı › Spor Ayakkabı › Outdoor Ayakkabı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Çanta ve Aksesuar › Çanta › Omuz Çantası,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Çanta ve Aksesuar › Çanta › El Çantası,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Çanta ve Aksesuar › Çanta › Sırt Çantası,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Çanta ve Aksesuar › Çanta › Bel Çantası,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Çanta ve Aksesuar › Çanta › Laptop Çantası,CATALOG_ONLY,LISTING_ONLY,true,true,heuristic leaf policy; zero=CATALOG_ONLY secondHand=LISTING_ONLY,
Moda › Çanta ve Aksesuar › Çanta › Valiz,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Çanta ve Aksesuar › Çanta › Cüzdan,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Çanta ve Aksesuar › Çanta › Kartlık,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Çanta ve Aksesuar › Aksesuar › Kemer,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Çanta ve Aksesuar › Aksesuar › Şapka,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Çanta ve Aksesuar › Aksesuar › Bere,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Çanta ve Aksesuar › Aksesuar › Atkı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Çanta ve Aksesuar › Aksesuar › Eldiven,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Çanta ve Aksesuar › Aksesuar › Güneş Gözlüğü,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Çanta ve Aksesuar › Aksesuar › Şemsiye,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Çanta ve Aksesuar › Takı › Kolye,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Çanta ve Aksesuar › Takı › Bileklik,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Çanta ve Aksesuar › Takı › Küpe,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Çanta ve Aksesuar › Takı › Yüzük,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Çanta ve Aksesuar › Takı › Halhal,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Moda › Çanta ve Aksesuar › Takı › Broş,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Bebek Arabası ve Taşıma › Bebek Arabası › Travel Sistem Bebek Arabası",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Bebek Arabası ve Taşıma › Bebek Arabası › Baston Bebek Arabası",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Bebek Arabası ve Taşıma › Bebek Arabası › İkiz Bebek Arabası",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Bebek Arabası ve Taşıma › Bebek Arabası › Jogger Bebek Arabası",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Bebek Arabası ve Taşıma › Taşıma › Ana Kucağı",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Bebek Arabası ve Taşıma › Taşıma › Puset",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Bebek Arabası ve Taşıma › Taşıma › Kanguru",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Bebek Arabası ve Taşıma › Taşıma › Sling",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Bebek Arabası ve Taşıma › Taşıma › Portbebe",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Bebek Odası › Mobilya › Bebek Beşiği",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Bebek Odası › Mobilya › Bebek Karyolası",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Bebek Odası › Mobilya › Bebek Yatağı",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Bebek Odası › Mobilya › Alt Açma Ünitesi",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Bebek Odası › Mobilya › Bebek Dolabı",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Bebek Odası › Tekstil › Bebek Nevresimi",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Bebek Odası › Tekstil › Uyku Tulumu",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Bebek Odası › Tekstil › Bebek Battaniyesi",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Bebek Odası › Tekstil › Bebek Yastığı",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Bebek Odası › Tekstil › Cibinlik",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Beslenme › Emzirme › Göğüs Pompası",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Beslenme › Emzirme › Emzirme Yastığı",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Beslenme › Emzirme › Süt Saklama Poşeti",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Beslenme › Emzirme › Göğüs Pedi",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Beslenme › Biberon ve Mama › Biberon",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Beslenme › Biberon ve Mama › Emzik",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Beslenme › Biberon ve Mama › Biberon Isıtıcı",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Beslenme › Biberon ve Mama › Sterilizatör",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Beslenme › Biberon ve Mama › Mama Sandalyesi",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Beslenme › Biberon ve Mama › Mama Seti",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Bakım ve Güvenlik › Bakım › Bebek Bezi",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Bakım ve Güvenlik › Bakım › Islak Mendil",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Bakım ve Güvenlik › Bakım › Bebek Şampuanı",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Bakım ve Güvenlik › Bakım › Bebek Yağı",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Bakım ve Güvenlik › Bakım › Pişik Kremi",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Bakım ve Güvenlik › Bakım › Bebek Küveti",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Bakım ve Güvenlik › Güvenlik › Bebek Kamerası",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Bakım ve Güvenlik › Güvenlik › Telsiz",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Bakım ve Güvenlik › Güvenlik › Güvenlik Kapısı",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Bakım ve Güvenlik › Güvenlik › Priz Koruyucu",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Bakım ve Güvenlik › Güvenlik › Köşe Koruyucu",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Çocuk Giyim › Kız Çocuk › Tişört",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Çocuk Giyim › Kız Çocuk › Elbise",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Çocuk Giyim › Kız Çocuk › Pantolon",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Çocuk Giyim › Kız Çocuk › Etek",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Çocuk Giyim › Kız Çocuk › Mont",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Çocuk Giyim › Kız Çocuk › Pijama",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Çocuk Giyim › Kız Çocuk › İç Giyim",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Çocuk Giyim › Erkek Çocuk › Tişört",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Çocuk Giyim › Erkek Çocuk › Gömlek",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Çocuk Giyim › Erkek Çocuk › Pantolon",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Çocuk Giyim › Erkek Çocuk › Şort",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Çocuk Giyim › Erkek Çocuk › Mont",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Çocuk Giyim › Erkek Çocuk › Pijama",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Çocuk Giyim › Erkek Çocuk › İç Giyim",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Çocuk Giyim › Bebek Giyim › Body",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Çocuk Giyim › Bebek Giyim › Zıbın",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Çocuk Giyim › Bebek Giyim › Tulum",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Çocuk Giyim › Bebek Giyim › Hastane Çıkışı",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Çocuk Giyim › Bebek Giyim › Bebek Takımı",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Çocuk Giyim › Bebek Giyim › Bebek Çorabı",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Oyuncak › Eğitici Oyuncak › Ahşap Oyuncak",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Oyuncak › Eğitici Oyuncak › STEM Oyuncak",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Oyuncak › Eğitici Oyuncak › Aktivite Oyuncağı",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Oyuncak › Eğitici Oyuncak › Montessori Oyuncak",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Oyuncak › Rol Oyunları › Oyuncak Mutfak",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Oyuncak › Rol Oyunları › Doktor Seti",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Oyuncak › Rol Oyunları › Tamir Seti",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Oyuncak › Rol Oyunları › Bebek ve Aksesuarı",BOTH,BOTH,true,true,heuristic leaf policy; zero=BOTH secondHand=BOTH,
"Anne, Bebek ve Çocuk › Oyuncak › Araç ve Figür › Oyuncak Araba",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Oyuncak › Araç ve Figür › Uzaktan Kumandalı Araç",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Oyuncak › Araç ve Figür › Aksiyon Figürü",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Oyuncak › Araç ve Figür › Oyun Seti",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Oyuncak › Açık Hava › Scooter",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Oyuncak › Açık Hava › Akülü Araba",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Oyuncak › Açık Hava › Çocuk Bisikleti",BOTH,BOTH,true,true,heuristic leaf policy; zero=BOTH secondHand=BOTH,
"Anne, Bebek ve Çocuk › Oyuncak › Açık Hava › Trambolin",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Anne, Bebek ve Çocuk › Oyuncak › Açık Hava › Şişme Havuz",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Yüz Bakımı › Yüz Temizleme Jeli,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Yüz Bakımı › Tonik,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Yüz Bakımı › Serum,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Yüz Bakımı › Nemlendirici,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Yüz Bakımı › Göz Kremi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Yüz Bakımı › Peeling,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Yüz Bakımı › Yüz Maskesi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Yüz Bakımı › Güneş Kremi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Vücut Bakımı › Vücut Losyonu,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Vücut Bakımı › Vücut Peelingi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Vücut Bakımı › El Kremi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Vücut Bakımı › Ayak Bakımı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Vücut Bakımı › Selülit Ürünü,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Saç Bakımı › Saç Ürünleri › Şampuan,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Saç Bakımı › Saç Ürünleri › Saç Kremi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Saç Bakımı › Saç Ürünleri › Saç Maskesi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Saç Bakımı › Saç Ürünleri › Saç Serumu,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Saç Bakımı › Saç Ürünleri › Saç Yağı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
