categoryPath,name,depth,siblingCount,duplicatePaths,issues,recommendAction
"Anne, Bebek ve Çocuk › Çocuk Giyim › Bebek Giyim › Tulum",Tulum,3,6,Moda › Kadın › Elbise ve Tulum › Tulum,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
"Anne, Bebek ve Çocuk › Çocuk Giyim › Bebek Giyim › Hastane Çıkışı",Hastane Çıkışı,3,6,,ok,KEEP
"Anne, Bebek ve Çocuk › Çocuk Giyim › Bebek Giyim › Bebek Takımı",Bebek Takımı,3,6,,ok,KEEP
"Anne, Bebek ve Çocuk › Çocuk Giyim › Bebek Giyim › Bebek Çorabı",Bebek Çorabı,3,6,,ok,KEEP
"Anne, Bebek ve Çocuk › Oyuncak › Eğitici Oyuncak › Ahşap Oyuncak",Ahşap Oyuncak,3,4,,ok,KEEP
"Anne, Bebek ve Çocuk › Oyuncak › Eğitici Oyuncak › STEM Oyuncak",STEM Oyuncak,3,4,,ok,KEEP
"Anne, Bebek ve Çocuk › Oyuncak › Eğitici Oyuncak › Aktivite Oyuncağı",Aktivite Oyuncağı,3,4,,ok,KEEP
"Anne, Bebek ve Çocuk › Oyuncak › Eğitici Oyuncak › Montessori Oyuncak",Montessori Oyuncak,3,4,,ok,KEEP
"Anne, Bebek ve Çocuk › Oyuncak › Rol Oyunları › Oyuncak Mutfak",Oyuncak Mutfak,3,4,,ok,KEEP
"Anne, Bebek ve Çocuk › Oyuncak › Rol Oyunları › Doktor Seti",Doktor Seti,3,4,,ok,KEEP
"Anne, Bebek ve Çocuk › Oyuncak › Rol Oyunları › Tamir Seti",Tamir Seti,3,4,,ok,KEEP
"Anne, Bebek ve Çocuk › Oyuncak › Rol Oyunları › Bebek ve Aksesuarı",Bebek ve Aksesuarı,3,4,,ok,KEEP
"Anne, Bebek ve Çocuk › Oyuncak › Araç ve Figür › Oyuncak Araba",Oyuncak Araba,3,4,,ok,KEEP
"Anne, Bebek ve Çocuk › Oyuncak › Araç ve Figür › Uzaktan Kumandalı Araç",Uzaktan Kumandalı Araç,3,4,,ok,KEEP
"Anne, Bebek ve Çocuk › Oyuncak › Araç ve Figür › Aksiyon Figürü",Aksiyon Figürü,3,4,,ok,KEEP
"Anne, Bebek ve Çocuk › Oyuncak › Araç ve Figür › Oyun Seti",Oyun Seti,3,4,,ok,KEEP
"Anne, Bebek ve Çocuk › Oyuncak › Açık Hava › Scooter",Scooter,3,5,,ok,KEEP
"Anne, Bebek ve Çocuk › Oyuncak › Açık Hava › Akülü Araba",Akülü Araba,3,5,,ok,KEEP
"Anne, Bebek ve Çocuk › Oyuncak › Açık Hava › Çocuk Bisikleti",Çocuk Bisikleti,3,5,Spor ve Outdoor › Bisiklet › Bisiklet Türleri › Çocuk Bisikleti,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
"Anne, Bebek ve Çocuk › Oyuncak › Açık Hava › Trambolin",Trambolin,3,5,,ok,KEEP
"Anne, Bebek ve Çocuk › Oyuncak › Açık Hava › Şişme Havuz",Şişme Havuz,3,5,,ok,KEEP
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Yüz Bakımı › Yüz Temizleme Jeli,Yüz Temizleme Jeli,3,8,,ok,KEEP
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Yüz Bakımı › Tonik,Tonik,3,8,,ok,KEEP
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Yüz Bakımı › Serum,Serum,3,8,,ok,KEEP
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Yüz Bakımı › Nemlendirici,Nemlendirici,3,8,Ev Aletleri › Küçük Ev Aletleri › Hava Kalitesi › Nemlendirici,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Yüz Bakımı › Göz Kremi,Göz Kremi,3,8,,ok,KEEP
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Yüz Bakımı › Peeling,Peeling,3,8,,ok,KEEP
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Yüz Bakımı › Yüz Maskesi,Yüz Maskesi,3,8,,ok,KEEP
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Yüz Bakımı › Güneş Kremi,Güneş Kremi,3,8,,ok,KEEP
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Vücut Bakımı › Vücut Losyonu,Vücut Losyonu,3,5,,ok,KEEP
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Vücut Bakımı › Vücut Peelingi,Vücut Peelingi,3,5,,ok,KEEP
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Vücut Bakımı › El Kremi,El Kremi,3,5,,ok,KEEP
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Vücut Bakımı › Ayak Bakımı,Ayak Bakımı,3,5,,ok,KEEP
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Vücut Bakımı › Selülit Ürünü,Selülit Ürünü,3,5,,ok,KEEP
Kozmetik ve Kişisel Bakım › Saç Bakımı › Saç Ürünleri › Şampuan,Şampuan,3,7,Pet Shop › Kedi › Bakım › Şampuan | Pet Shop › Köpek › Bakım › Şampuan,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Kozmetik ve Kişisel Bakım › Saç Bakımı › Saç Ürünleri › Saç Kremi,Saç Kremi,3,7,,ok,KEEP
Kozmetik ve Kişisel Bakım › Saç Bakımı › Saç Ürünleri › Saç Maskesi,Saç Maskesi,3,7,,ok,KEEP
Kozmetik ve Kişisel Bakım › Saç Bakımı › Saç Ürünleri › Saç Serumu,Saç Serumu,3,7,,ok,KEEP
Kozmetik ve Kişisel Bakım › Saç Bakımı › Saç Ürünleri › Saç Yağı,Saç Yağı,3,7,,ok,KEEP
Kozmetik ve Kişisel Bakım › Saç Bakımı › Saç Ürünleri › Saç Boyası,Saç Boyası,3,7,,ok,KEEP
Kozmetik ve Kişisel Bakım › Saç Bakımı › Saç Ürünleri › Şekillendirici,Şekillendirici,3,7,,ok,KEEP
Kozmetik ve Kişisel Bakım › Saç Bakımı › Saç Şekillendirme Cihazları › Saç Kurutma Makinesi,Saç Kurutma Makinesi,3,5,,ok,KEEP
Kozmetik ve Kişisel Bakım › Saç Bakımı › Saç Şekillendirme Cihazları › Saç Düzleştirici,Saç Düzleştirici,3,5,,ok,KEEP
Kozmetik ve Kişisel Bakım › Saç Bakımı › Saç Şekillendirme Cihazları › Saç Maşası,Saç Maşası,3,5,,ok,KEEP
Kozmetik ve Kişisel Bakım › Saç Bakımı › Saç Şekillendirme Cihazları › Saç Şekillendirme Seti,Saç Şekillendirme Seti,3,5,,ok,KEEP
Kozmetik ve Kişisel Bakım › Saç Bakımı › Saç Şekillendirme Cihazları › Elektrikli Saç Fırçası,Elektrikli Saç Fırçası,3,5,,ok,KEEP
Kozmetik ve Kişisel Bakım › Makyaj › Ten Makyajı › Fondöten,Fondöten,3,7,,ok,KEEP
Kozmetik ve Kişisel Bakım › Makyaj › Ten Makyajı › BB-CC Krem,BB-CC Krem,3,7,,ok,KEEP
Kozmetik ve Kişisel Bakım › Makyaj › Ten Makyajı › Kapatıcı,Kapatıcı,3,7,,ok,KEEP
Kozmetik ve Kişisel Bakım › Makyaj › Ten Makyajı › Pudra,Pudra,3,7,,ok,KEEP
Kozmetik ve Kişisel Bakım › Makyaj › Ten Makyajı › Allık,Allık,3,7,,ok,KEEP
Kozmetik ve Kişisel Bakım › Makyaj › Ten Makyajı › Bronzer,Bronzer,3,7,,ok,KEEP
Kozmetik ve Kişisel Bakım › Makyaj › Ten Makyajı › Aydınlatıcı,Aydınlatıcı,3,7,,ok,KEEP
Kozmetik ve Kişisel Bakım › Makyaj › Göz Makyajı › Maskara,Maskara,3,6,,ok,KEEP
Kozmetik ve Kişisel Bakım › Makyaj › Göz Makyajı › Eyeliner,Eyeliner,3,6,,ok,KEEP
Kozmetik ve Kişisel Bakım › Makyaj › Göz Makyajı › Göz Kalemi,Göz Kalemi,3,6,,ok,KEEP
Kozmetik ve Kişisel Bakım › Makyaj › Göz Makyajı › Far,Far,3,6,,very_short_name,KEEP
Kozmetik ve Kişisel Bakım › Makyaj › Göz Makyajı › Kaş Ürünü,Kaş Ürünü,3,6,,ok,KEEP
Kozmetik ve Kişisel Bakım › Makyaj › Göz Makyajı › Takma Kirpik,Takma Kirpik,3,6,,ok,KEEP
Kozmetik ve Kişisel Bakım › Makyaj › Dudak › Ruj,Ruj,3,4,,very_short_name,KEEP
Kozmetik ve Kişisel Bakım › Makyaj › Dudak › Dudak Parlatıcısı,Dudak Parlatıcısı,3,4,,ok,KEEP
Kozmetik ve Kişisel Bakım › Makyaj › Dudak › Dudak Kalemi,Dudak Kalemi,3,4,,ok,KEEP
Kozmetik ve Kişisel Bakım › Makyaj › Dudak › Dudak Balmı,Dudak Balmı,3,4,,ok,KEEP
Kozmetik ve Kişisel Bakım › Makyaj › Makyaj Aksesuarı › Makyaj Fırçası,Makyaj Fırçası,3,4,,ok,KEEP
Kozmetik ve Kişisel Bakım › Makyaj › Makyaj Aksesuarı › Makyaj Süngeri,Makyaj Süngeri,3,4,,ok,KEEP
Kozmetik ve Kişisel Bakım › Makyaj › Makyaj Aksesuarı › Makyaj Aynası,Makyaj Aynası,3,4,,ok,KEEP
Kozmetik ve Kişisel Bakım › Makyaj › Makyaj Aksesuarı › Makyaj Çantası,Makyaj Çantası,3,4,,ok,KEEP
Kozmetik ve Kişisel Bakım › Parfüm ve Deodorant › Parfüm › Kadın Parfümü,Kadın Parfümü,3,5,,ok,KEEP
Kozmetik ve Kişisel Bakım › Parfüm ve Deodorant › Parfüm › Erkek Parfümü,Erkek Parfümü,3,5,,ok,KEEP
Kozmetik ve Kişisel Bakım › Parfüm ve Deodorant › Parfüm › Unisex Parfüm,Unisex Parfüm,3,5,,ok,KEEP
Kozmetik ve Kişisel Bakım › Parfüm ve Deodorant › Parfüm › Çocuk Parfümü,Çocuk Parfümü,3,5,,ok,KEEP
Kozmetik ve Kişisel Bakım › Parfüm ve Deodorant › Parfüm › Vücut Spreyi,Vücut Spreyi,3,5,,ok,KEEP
Kozmetik ve Kişisel Bakım › Parfüm ve Deodorant › Deodorant › Roll-On,Roll-On,3,3,,ok,KEEP
Kozmetik ve Kişisel Bakım › Parfüm ve Deodorant › Deodorant › Sprey Deodorant,Sprey Deodorant,3,3,,ok,KEEP
Kozmetik ve Kişisel Bakım › Parfüm ve Deodorant › Deodorant › Stick Deodorant,Stick Deodorant,3,3,,ok,KEEP
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Tıraş › Tıraş Makinesi,Tıraş Makinesi,3,4,,ok,KEEP
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Tıraş › Sakal Şekillendirici,Sakal Şekillendirici,3,4,,ok,KEEP
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Tıraş › Burun-Kulak Kılı Kesici,Burun-Kulak Kılı Kesici,3,4,,ok,KEEP
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Tıraş › Tıraş Bıçağı,Tıraş Bıçağı,3,4,,ok,KEEP
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Ağız Bakımı › Elektrikli Diş Fırçası,Elektrikli Diş Fırçası,3,3,,ok,KEEP
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Ağız Bakımı › Ağız Duşu,Ağız Duşu,3,3,,ok,KEEP
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Ağız Bakımı › Diş Beyazlatma Cihazı,Diş Beyazlatma Cihazı,3,3,,ok,KEEP
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Epilasyon › Epilatör,Epilatör,3,3,,ok,KEEP
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Epilasyon › IPL Lazer Epilasyon,IPL Lazer Epilasyon,3,3,,ok,KEEP
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Epilasyon › Kadın Tıraş Makinesi,Kadın Tıraş Makinesi,3,3,,ok,KEEP
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Masaj ve Sağlık › Masaj Aleti,Masaj Aleti,3,5,,ok,KEEP
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Masaj ve Sağlık › Tartı,Tartı,3,5,,ok,KEEP
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Masaj ve Sağlık › Tansiyon Aleti,Tansiyon Aleti,3,5,,ok,KEEP
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Masaj ve Sağlık › Ateş Ölçer,Ateş Ölçer,3,5,,ok,KEEP
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Masaj ve Sağlık › Nebulizatör,Nebulizatör,3,5,,ok,KEEP
Spor ve Outdoor › Fitness › Kardiyo › Koşu Bandı,Koşu Bandı,3,5,,ok,KEEP
Spor ve Outdoor › Fitness › Kardiyo › Eliptik Bisiklet,Eliptik Bisiklet,3,5,,ok,KEEP
Spor ve Outdoor › Fitness › Kardiyo › Kondisyon Bisikleti,Kondisyon Bisikleti,3,5,,ok,KEEP
Spor ve Outdoor › Fitness › Kardiyo › Kürek Aleti,Kürek Aleti,3,5,,ok,KEEP
Spor ve Outdoor › Fitness › Kardiyo › Stepper,Stepper,3,5,,ok,KEEP
Spor ve Outdoor › Fitness › Ağırlık › Dambıl,Dambıl,3,6,,ok,KEEP
Spor ve Outdoor › Fitness › Ağırlık › Halter,Halter,3,6,,ok,KEEP
Spor ve Outdoor › Fitness › Ağırlık › Ağırlık Seti,Ağırlık Seti,3,6,,ok,KEEP
Spor ve Outdoor › Fitness › Ağırlık › Bench Sehpası,Bench Sehpası,3,6,,ok,KEEP
Spor ve Outdoor › Fitness › Ağırlık › Kettlebell,Kettlebell,3,6,,ok,KEEP
Spor ve Outdoor › Fitness › Ağırlık › Direnç Lastiği,Direnç Lastiği,3,6,,ok,KEEP
Spor ve Outdoor › Fitness › Yoga ve Pilates › Yoga Matı,Yoga Matı,3,5,,ok,KEEP
Spor ve Outdoor › Fitness › Yoga ve Pilates › Pilates Topu,Pilates Topu,3,5,,ok,KEEP
Spor ve Outdoor › Fitness › Yoga ve Pilates › Pilates Çemberi,Pilates Çemberi,3,5,,ok,KEEP
Spor ve Outdoor › Fitness › Yoga ve Pilates › Yoga Bloğu,Yoga Bloğu,3,5,,ok,KEEP
Spor ve Outdoor › Fitness › Yoga ve Pilates › Foam Roller,Foam Roller,3,5,,ok,KEEP
Spor ve Outdoor › Takım Sporları › Futbol › Futbol Topu,Futbol Topu,3,5,,ok,KEEP
Spor ve Outdoor › Takım Sporları › Futbol › Krampon,Krampon,3,5,,ok,KEEP
Spor ve Outdoor › Takım Sporları › Futbol › Kaleci Eldiveni,Kaleci Eldiveni,3,5,,ok,KEEP
Spor ve Outdoor › Takım Sporları › Futbol › Futbol Kalesi,Futbol Kalesi,3,5,,ok,KEEP
Spor ve Outdoor › Takım Sporları › Futbol › Antrenman Ekipmanı,Antrenman Ekipmanı,3,5,,ok,KEEP
Spor ve Outdoor › Takım Sporları › Basketbol › Basketbol Topu,Basketbol Topu,3,3,,ok,KEEP
Spor ve Outdoor › Takım Sporları › Basketbol › Basketbol Potası,Basketbol Potası,3,3,,ok,KEEP
Spor ve Outdoor › Takım Sporları › Basketbol › Basketbol Ayakkabısı,Basketbol Ayakkabısı,3,3,Moda › Ayakkabı › Spor Ayakkabı › Basketbol Ayakkabısı,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Spor ve Outdoor › Takım Sporları › Voleybol › Voleybol Topu,Voleybol Topu,3,3,,ok,KEEP
Spor ve Outdoor › Takım Sporları › Voleybol › Voleybol Filesi,Voleybol Filesi,3,3,,ok,KEEP
Spor ve Outdoor › Takım Sporları › Voleybol › Dizlik,Dizlik,3,3,Otomotiv Aksesuar › Motosiklet Aksesuar › Sürüş Ekipmanı › Dizlik,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Spor ve Outdoor › Takım Sporları › Raket Sporları › Tenis Raketi,Tenis Raketi,3,5,,ok,KEEP
Spor ve Outdoor › Takım Sporları › Raket Sporları › Tenis Topu,Tenis Topu,3,5,,ok,KEEP
Spor ve Outdoor › Takım Sporları › Raket Sporları › Masa Tenisi Raketi,Masa Tenisi Raketi,3,5,,ok,KEEP
Spor ve Outdoor › Takım Sporları › Raket Sporları › Badminton Raketi,Badminton Raketi,3,5,,ok,KEEP
Spor ve Outdoor › Takım Sporları › Raket Sporları › Padel Raketi,Padel Raketi,3,5,,ok,KEEP
Spor ve Outdoor › Outdoor ve Kamp › Kamp › Çadır,Çadır,3,7,,ok,KEEP
Spor ve Outdoor › Outdoor ve Kamp › Kamp › Uyku Tulumu,Uyku Tulumu,3,7,"Anne, Bebek ve Çocuk › Bebek Odası › Tekstil › Uyku Tulumu",same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Spor ve Outdoor › Outdoor ve Kamp › Kamp › Kamp Matı,Kamp Matı,3,7,,ok,KEEP
Spor ve Outdoor › Outdoor ve Kamp › Kamp › Kamp Sandalyesi,Kamp Sandalyesi,3,7,,ok,KEEP
Spor ve Outdoor › Outdoor ve Kamp › Kamp › Kamp Masası,Kamp Masası,3,7,,ok,KEEP
Spor ve Outdoor › Outdoor ve Kamp › Kamp › Kamp Ocağı,Kamp Ocağı,3,7,,ok,KEEP
Spor ve Outdoor › Outdoor ve Kamp › Kamp › Kamp Lambası,Kamp Lambası,3,7,,ok,KEEP
Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Dağcılık Çantası,Dağcılık Çantası,3,6,,ok,KEEP
Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Trekking Baton,Trekking Baton,3,6,,ok,KEEP
Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Kask,Kask,3,6,,ok,KEEP
Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Karabina,Karabina,3,6,,ok,KEEP
Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Tırmanış İpi,Tırmanış İpi,3,6,,ok,KEEP
Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Emniyet Kemeri,Emniyet Kemeri,3,6,Endüstriyel ve Ticari Ürünler › İş Güvenliği › Kişisel Koruyucu › Emniyet Kemeri,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Spor ve Outdoor › Outdoor ve Kamp › Outdoor Giyim › Outdoor Mont,Outdoor Mont,3,5,,ok,KEEP
Spor ve Outdoor › Outdoor ve Kamp › Outdoor Giyim › Termal İçlik,Termal İçlik,3,5,,ok,KEEP
Spor ve Outdoor › Outdoor ve Kamp › Outdoor Giyim › Yağmurluk,Yağmurluk,3,5,Moda › Kadın › Dış Giyim › Yağmurluk | Moda › Erkek › Takım ve Dış Giyim › Yağmurluk | Otomotiv Aksesuar › Motosiklet Aksesuar › Sürüş Ekipmanı › Yağmurluk,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Spor ve Outdoor › Outdoor ve Kamp › Outdoor Giyim › Outdoor Pantolon,Outdoor Pantolon,3,5,,ok,KEEP
Spor ve Outdoor › Outdoor ve Kamp › Outdoor Giyim › Trekking Ayakkabısı,Trekking Ayakkabısı,3,5,,ok,KEEP
Spor ve Outdoor › Outdoor ve Kamp › Su Sporları › Şişme Bot,Şişme Bot,3,6,,ok,KEEP
Spor ve Outdoor › Outdoor ve Kamp › Su Sporları › Kano,Kano,3,6,,ok,KEEP
Spor ve Outdoor › Outdoor ve Kamp › Su Sporları › SUP Board,SUP Board,3,6,,ok,KEEP
Spor ve Outdoor › Outdoor ve Kamp › Su Sporları › Dalış Maskesi,Dalış Maskesi,3,6,,ok,KEEP
Spor ve Outdoor › Outdoor ve Kamp › Su Sporları › Palet,Palet,3,6,Endüstriyel ve Ticari Ürünler › Depo ve Lojistik › Depolama › Palet,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Spor ve Outdoor › Outdoor ve Kamp › Su Sporları › Can Yeleği,Can Yeleği,3,6,,ok,KEEP
Spor ve Outdoor › Bisiklet › Bisiklet Türleri › Dağ Bisikleti,Dağ Bisikleti,3,7,,ok,KEEP
Spor ve Outdoor › Bisiklet › Bisiklet Türleri › Şehir Bisikleti,Şehir Bisikleti,3,7,,ok,KEEP
Spor ve Outdoor › Bisiklet › Bisiklet Türleri › Yol Bisikleti,Yol Bisikleti,3,7,,ok,KEEP
Spor ve Outdoor › Bisiklet › Bisiklet Türleri › Elektrikli Bisiklet,Elektrikli Bisiklet,3,7,,ok,KEEP
Spor ve Outdoor › Bisiklet › Bisiklet Türleri › Katlanır Bisiklet,Katlanır Bisiklet,3,7,,ok,KEEP
Spor ve Outdoor › Bisiklet › Bisiklet Türleri › BMX,BMX,3,7,,very_short_name,KEEP
Spor ve Outdoor › Bisiklet › Bisiklet Türleri › Çocuk Bisikleti,Çocuk Bisikleti,3,7,"Anne, Bebek ve Çocuk › Oyuncak › Açık Hava › Çocuk Bisikleti",same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Bisiklet Kaskı,Bisiklet Kaskı,3,10,,micro_dense_sibling,MICRO_REVIEW
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Bisiklet Kilidi,Bisiklet Kilidi,3,10,,micro_dense_sibling,MICRO_REVIEW
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Aydınlatma,Aydınlatma,3,10,Pet Shop › Akvaryum › Akvaryum Ürünleri › Aydınlatma,same_sense_duplicate_leaf|micro_dense_sibling,MANUAL_REVIEW_DEDUP
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Pompa,Pompa,3,10,,micro_dense_sibling,MICRO_REVIEW
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Sele,Sele,3,10,,micro_dense_sibling,MICRO_REVIEW
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Pedal,Pedal,3,10,,micro_dense_sibling,MICRO_REVIEW
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Lastik,Lastik,3,10,,micro_dense_sibling,MICRO_REVIEW
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › İç Lastik,İç Lastik,3,10,,micro_dense_sibling,MICRO_REVIEW
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Çanta ve Heybe,Çanta ve Heybe,3,10,,micro_dense_sibling,MICRO_REVIEW
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Bisiklet Bilgisayarı,Bisiklet Bilgisayarı,3,10,,micro_dense_sibling,MICRO_REVIEW
Hobi ve Oyun › Müzik Aletleri › Telli Çalgılar › Gitar,Gitar,3,6,,ok,KEEP
Hobi ve Oyun › Müzik Aletleri › Telli Çalgılar › Elektro Gitar,Elektro Gitar,3,6,,ok,KEEP
Hobi ve Oyun › Müzik Aletleri › Telli Çalgılar › Bas Gitar,Bas Gitar,3,6,,ok,KEEP
Hobi ve Oyun › Müzik Aletleri › Telli Çalgılar › Ukulele,Ukulele,3,6,,ok,KEEP
Hobi ve Oyun › Müzik Aletleri › Telli Çalgılar › Bağlama,Bağlama,3,6,,ok,KEEP
Hobi ve Oyun › Müzik Aletleri › Telli Çalgılar › Keman,Keman,3,6,,ok,KEEP
Hobi ve Oyun › Müzik Aletleri › Tuşlu Çalgılar › Dijital Piyano,Dijital Piyano,3,3,,ok,KEEP
Hobi ve Oyun › Müzik Aletleri › Tuşlu Çalgılar › Org,Org,3,3,,very_short_name,KEEP
Hobi ve Oyun › Müzik Aletleri › Tuşlu Çalgılar › MIDI Klavye,MIDI Klavye,3,3,,ok,KEEP
Hobi ve Oyun › Müzik Aletleri › Vurmalı Çalgılar › Davul,Davul,3,4,,ok,KEEP
Hobi ve Oyun › Müzik Aletleri › Vurmalı Çalgılar › Elektronik Davul,Elektronik Davul,3,4,,ok,KEEP
Hobi ve Oyun › Müzik Aletleri › Vurmalı Çalgılar › Darbuka,Darbuka,3,4,,ok,KEEP
Hobi ve Oyun › Müzik Aletleri › Vurmalı Çalgılar › Cajon,Cajon,3,4,,ok,KEEP
Hobi ve Oyun › Müzik Aletleri › Nefesli Çalgılar › Flüt,Flüt,3,4,,ok,KEEP
Hobi ve Oyun › Müzik Aletleri › Nefesli Çalgılar › Klarnet,Klarnet,3,4,,ok,KEEP
Hobi ve Oyun › Müzik Aletleri › Nefesli Çalgılar › Saksafon,Saksafon,3,4,,ok,KEEP
Hobi ve Oyun › Müzik Aletleri › Nefesli Çalgılar › Trompet,Trompet,3,4,,ok,KEEP
Hobi ve Oyun › Müzik Aletleri › Müzik Aksesuarları › Amfi,Amfi,3,5,"Elektronik › Televizyon, Görüntü ve Ses › Ses Sistemleri › Amfi",same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Hobi ve Oyun › Müzik Aletleri › Müzik Aksesuarları › Mikrofon,Mikrofon,3,5,Elektronik › Bilgisayar ve Tablet › Bilgisayar Çevre Birimleri › Mikrofon,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Hobi ve Oyun › Müzik Aletleri › Müzik Aksesuarları › Nota Sehpası,Nota Sehpası,3,5,,ok,KEEP
Hobi ve Oyun › Müzik Aletleri › Müzik Aksesuarları › Kılıf,Kılıf,3,5,,ok,KEEP
Hobi ve Oyun › Müzik Aletleri › Müzik Aksesuarları › Tel ve Pena,Tel ve Pena,3,5,,ok,KEEP
Hobi ve Oyun › Hobi Malzemeleri › Resim › Tuval,Tuval,3,6,,ok,KEEP
Hobi ve Oyun › Hobi Malzemeleri › Resim › Akrilik Boya,Akrilik Boya,3,6,,ok,KEEP
Hobi ve Oyun › Hobi Malzemeleri › Resim › Yağlı Boya,Yağlı Boya,3,6,,ok,KEEP
Hobi ve Oyun › Hobi Malzemeleri › Resim › Suluboya,Suluboya,3,6,,ok,KEEP
Hobi ve Oyun › Hobi Malzemeleri › Resim › Fırça,Fırça,3,6,Ev ve Yaşam › Temizlik ve Düzen › Temizlik Ürünleri › Fırça,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Hobi ve Oyun › Hobi Malzemeleri › Resim › Şövale,Şövale,3,6,,ok,KEEP
Hobi ve Oyun › Hobi Malzemeleri › El İşi › Örgü İpi,Örgü İpi,3,6,,ok,KEEP
Hobi ve Oyun › Hobi Malzemeleri › El İşi › Şiş ve Tığ,Şiş ve Tığ,3,6,,ok,KEEP
Hobi ve Oyun › Hobi Malzemeleri › El İşi › Dikiş Malzemesi,Dikiş Malzemesi,3,6,,ok,KEEP
Hobi ve Oyun › Hobi Malzemeleri › El İşi › Keçe,Keçe,3,6,,ok,KEEP
Hobi ve Oyun › Hobi Malzemeleri › El İşi › Boncuk,Boncuk,3,6,,ok,KEEP
Hobi ve Oyun › Hobi Malzemeleri › El İşi › Takı Yapım Malzemesi,Takı Yapım Malzemesi,3,6,,ok,KEEP
Hobi ve Oyun › Hobi Malzemeleri › Maket ve Model › Maket Seti,Maket Seti,3,5,,ok,KEEP
Hobi ve Oyun › Hobi Malzemeleri › Maket ve Model › Model Araba,Model Araba,3,5,,ok,KEEP
Hobi ve Oyun › Hobi Malzemeleri › Maket ve Model › Model Uçak,Model Uçak,3,5,,ok,KEEP
Hobi ve Oyun › Hobi Malzemeleri › Maket ve Model › Diorama Malzemesi,Diorama Malzemesi,3,5,,ok,KEEP
Hobi ve Oyun › Hobi Malzemeleri › Maket ve Model › 3D Puzzle,3D Puzzle,3,5,,ok,KEEP
Hobi ve Oyun › Oyun ve Eğlence › Kutu Oyunları › Strateji Oyunu,Strateji Oyunu,3,6,,ok,KEEP
