currentCategoryId,currentName,currentSlug,currentPath,currentParentId,currentRoot,targetName,targetSlug,targetPath,targetParentPath,action,canonicalTargetCategoryId,preserveId,redirectRequired,aliasRequired,splitGroup,mergeGroup,listingCount,productCount,sellerOfferCount,categoryBrandCount,categoryAttributeCount,categoryModelCount,riskLevel,notes
,,,,,,Çeki Demiri,otomotiv-aksesuar-arac-disi-tasima-ceki-demiri,Otomotiv Aksesuar › Araç Dışı › Taşıma › Çeki Demiri,Otomotiv Aksesuar › Araç Dışı › Taşıma,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Bakım ve Temizlik,otomotiv-aksesuar-bakim-ve-temizlik,Otomotiv Aksesuar › Bakım ve Temizlik,Otomotiv Aksesuar,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Temizlik,otomotiv-aksesuar-bakim-ve-temizlik-temizlik,Otomotiv Aksesuar › Bakım ve Temizlik › Temizlik,Otomotiv Aksesuar › Bakım ve Temizlik,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Oto Şampuanı,otomotiv-aksesuar-bakim-ve-temizlik-temizlik-oto-sampuani,Otomotiv Aksesuar › Bakım ve Temizlik › Temizlik › Oto Şampuanı,Otomotiv Aksesuar › Bakım ve Temizlik › Temizlik,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Cila,otomotiv-aksesuar-bakim-ve-temizlik-temizlik-cila,Otomotiv Aksesuar › Bakım ve Temizlik › Temizlik › Cila,Otomotiv Aksesuar › Bakım ve Temizlik › Temizlik,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Seramik Kaplama,otomotiv-aksesuar-bakim-ve-temizlik-temizlik-seramik-kaplama,Otomotiv Aksesuar › Bakım ve Temizlik › Temizlik › Seramik Kaplama,Otomotiv Aksesuar › Bakım ve Temizlik › Temizlik,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Jant Temizleyici,otomotiv-aksesuar-bakim-ve-temizlik-temizlik-jant-temizleyici,Otomotiv Aksesuar › Bakım ve Temizlik › Temizlik › Jant Temizleyici,Otomotiv Aksesuar › Bakım ve Temizlik › Temizlik,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Mikrofiber Bez,otomotiv-aksesuar-bakim-ve-temizlik-temizlik-mikrofiber-bez,Otomotiv Aksesuar › Bakım ve Temizlik › Temizlik › Mikrofiber Bez,Otomotiv Aksesuar › Bakım ve Temizlik › Temizlik,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Araç Süpürgesi,otomotiv-aksesuar-bakim-ve-temizlik-temizlik-arac-supurgesi,Otomotiv Aksesuar › Bakım ve Temizlik › Temizlik › Araç Süpürgesi,Otomotiv Aksesuar › Bakım ve Temizlik › Temizlik,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Bakım,otomotiv-aksesuar-bakim-ve-temizlik-bakim,Otomotiv Aksesuar › Bakım ve Temizlik › Bakım,Otomotiv Aksesuar › Bakım ve Temizlik,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Motor Yağı,otomotiv-aksesuar-bakim-ve-temizlik-bakim-motor-yagi,Otomotiv Aksesuar › Bakım ve Temizlik › Bakım › Motor Yağı,Otomotiv Aksesuar › Bakım ve Temizlik › Bakım,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Antifriz,otomotiv-aksesuar-bakim-ve-temizlik-bakim-antifriz,Otomotiv Aksesuar › Bakım ve Temizlik › Bakım › Antifriz,Otomotiv Aksesuar › Bakım ve Temizlik › Bakım,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Cam Suyu,otomotiv-aksesuar-bakim-ve-temizlik-bakim-cam-suyu,Otomotiv Aksesuar › Bakım ve Temizlik › Bakım › Cam Suyu,Otomotiv Aksesuar › Bakım ve Temizlik › Bakım,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Katkı Ürünleri,otomotiv-aksesuar-bakim-ve-temizlik-bakim-katki-urunleri,Otomotiv Aksesuar › Bakım ve Temizlik › Bakım › Katkı Ürünleri,Otomotiv Aksesuar › Bakım ve Temizlik › Bakım,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Akü Şarj Cihazı,otomotiv-aksesuar-bakim-ve-temizlik-bakim-aku-sarj-cihazi,Otomotiv Aksesuar › Bakım ve Temizlik › Bakım › Akü Şarj Cihazı,Otomotiv Aksesuar › Bakım ve Temizlik › Bakım,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Yedek Parça ve Ekipman,otomotiv-aksesuar-yedek-parca-ve-ekipman,Otomotiv Aksesuar › Yedek Parça ve Ekipman,Otomotiv Aksesuar,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Temel Parça,otomotiv-aksesuar-yedek-parca-ve-ekipman-temel-parca,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Temel Parça,Otomotiv Aksesuar › Yedek Parça ve Ekipman,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Akü,otomotiv-aksesuar-yedek-parca-ve-ekipman-temel-parca-aku,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Temel Parça › Akü,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Temel Parça,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Silecek,otomotiv-aksesuar-yedek-parca-ve-ekipman-temel-parca-silecek,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Temel Parça › Silecek,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Temel Parça,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Ampul,otomotiv-aksesuar-yedek-parca-ve-ekipman-temel-parca-ampul,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Temel Parça › Ampul,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Temel Parça,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Filtre,otomotiv-aksesuar-yedek-parca-ve-ekipman-temel-parca-filtre,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Temel Parça › Filtre,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Temel Parça,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Buji,otomotiv-aksesuar-yedek-parca-ve-ekipman-temel-parca-buji,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Temel Parça › Buji,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Temel Parça,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Fren Balatası,otomotiv-aksesuar-yedek-parca-ve-ekipman-temel-parca-fren-balatasi,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Temel Parça › Fren Balatası,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Temel Parça,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Debriyaj Seti,otomotiv-aksesuar-yedek-parca-ve-ekipman-temel-parca-debriyaj-seti,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Temel Parça › Debriyaj Seti,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Temel Parça,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Lastik ve Jant,otomotiv-aksesuar-yedek-parca-ve-ekipman-lastik-ve-jant,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Lastik ve Jant,Otomotiv Aksesuar › Yedek Parça ve Ekipman,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Otomobil Lastiği,otomotiv-aksesuar-yedek-parca-ve-ekipman-lastik-ve-jant-otomobil-lastigi,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Lastik ve Jant › Otomobil Lastiği,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Lastik ve Jant,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,SUV Lastiği,otomotiv-aksesuar-yedek-parca-ve-ekipman-lastik-ve-jant-suv-lastigi,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Lastik ve Jant › SUV Lastiği,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Lastik ve Jant,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Motosiklet Lastiği,otomotiv-aksesuar-yedek-parca-ve-ekipman-lastik-ve-jant-motosiklet-lastigi,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Lastik ve Jant › Motosiklet Lastiği,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Lastik ve Jant,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Jant,otomotiv-aksesuar-yedek-parca-ve-ekipman-lastik-ve-jant-jant,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Lastik ve Jant › Jant,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Lastik ve Jant,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Jant Kapağı,otomotiv-aksesuar-yedek-parca-ve-ekipman-lastik-ve-jant-jant-kapagi,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Lastik ve Jant › Jant Kapağı,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Lastik ve Jant,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Kar Zinciri,otomotiv-aksesuar-yedek-parca-ve-ekipman-lastik-ve-jant-kar-zinciri,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Lastik ve Jant › Kar Zinciri,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Lastik ve Jant,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Acil Durum,otomotiv-aksesuar-yedek-parca-ve-ekipman-acil-durum,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Acil Durum,Otomotiv Aksesuar › Yedek Parça ve Ekipman,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,İlk Yardım Seti,otomotiv-aksesuar-yedek-parca-ve-ekipman-acil-durum-ilk-yardim-seti,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Acil Durum › İlk Yardım Seti,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Acil Durum,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Yangın Söndürücü,otomotiv-aksesuar-yedek-parca-ve-ekipman-acil-durum-yangin-sondurucu,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Acil Durum › Yangın Söndürücü,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Acil Durum,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Reflektör,otomotiv-aksesuar-yedek-parca-ve-ekipman-acil-durum-reflektor,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Acil Durum › Reflektör,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Acil Durum,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Takviye Kablosu,otomotiv-aksesuar-yedek-parca-ve-ekipman-acil-durum-takviye-kablosu,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Acil Durum › Takviye Kablosu,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Acil Durum,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Kriko,otomotiv-aksesuar-yedek-parca-ve-ekipman-acil-durum-kriko,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Acil Durum › Kriko,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Acil Durum,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Çekme Halatı,otomotiv-aksesuar-yedek-parca-ve-ekipman-acil-durum-cekme-halati,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Acil Durum › Çekme Halatı,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Acil Durum,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Motosiklet Aksesuar,otomotiv-aksesuar-motosiklet-aksesuar,Otomotiv Aksesuar › Motosiklet Aksesuar,Otomotiv Aksesuar,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Sürüş Ekipmanı,otomotiv-aksesuar-motosiklet-aksesuar-surus-ekipmani,Otomotiv Aksesuar › Motosiklet Aksesuar › Sürüş Ekipmanı,Otomotiv Aksesuar › Motosiklet Aksesuar,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Motosiklet Kaskı,otomotiv-aksesuar-motosiklet-aksesuar-surus-ekipmani-motosiklet-kaski,Otomotiv Aksesuar › Motosiklet Aksesuar › Sürüş Ekipmanı › Motosiklet Kaskı,Otomotiv Aksesuar › Motosiklet Aksesuar › Sürüş Ekipmanı,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Motosiklet Montu,otomotiv-aksesuar-motosiklet-aksesuar-surus-ekipmani-motosiklet-montu,Otomotiv Aksesuar › Motosiklet Aksesuar › Sürüş Ekipmanı › Motosiklet Montu,Otomotiv Aksesuar › Motosiklet Aksesuar › Sürüş Ekipmanı,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Eldiven,otomotiv-aksesuar-motosiklet-aksesuar-surus-ekipmani-eldiven,Otomotiv Aksesuar › Motosiklet Aksesuar › Sürüş Ekipmanı › Eldiven,Otomotiv Aksesuar › Motosiklet Aksesuar › Sürüş Ekipmanı,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Dizlik,otomotiv-aksesuar-motosiklet-aksesuar-surus-ekipmani-dizlik,Otomotiv Aksesuar › Motosiklet Aksesuar › Sürüş Ekipmanı › Dizlik,Otomotiv Aksesuar › Motosiklet Aksesuar › Sürüş Ekipmanı,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Bot,otomotiv-aksesuar-motosiklet-aksesuar-surus-ekipmani-bot,Otomotiv Aksesuar › Motosiklet Aksesuar › Sürüş Ekipmanı › Bot,Otomotiv Aksesuar › Motosiklet Aksesuar › Sürüş Ekipmanı,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Yağmurluk,otomotiv-aksesuar-motosiklet-aksesuar-surus-ekipmani-yagmurluk,Otomotiv Aksesuar › Motosiklet Aksesuar › Sürüş Ekipmanı › Yağmurluk,Otomotiv Aksesuar › Motosiklet Aksesuar › Sürüş Ekipmanı,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Motosiklet Parça,otomotiv-aksesuar-motosiklet-aksesuar-motosiklet-parca,Otomotiv Aksesuar › Motosiklet Aksesuar › Motosiklet Parça,Otomotiv Aksesuar › Motosiklet Aksesuar,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Motosiklet Çantası,otomotiv-aksesuar-motosiklet-aksesuar-motosiklet-parca-motosiklet-cantasi,Otomotiv Aksesuar › Motosiklet Aksesuar › Motosiklet Parça › Motosiklet Çantası,Otomotiv Aksesuar › Motosiklet Aksesuar › Motosiklet Parça,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Telefon Tutucu,otomotiv-aksesuar-motosiklet-aksesuar-motosiklet-parca-telefon-tutucu,Otomotiv Aksesuar › Motosiklet Aksesuar › Motosiklet Parça › Telefon Tutucu,Otomotiv Aksesuar › Motosiklet Aksesuar › Motosiklet Parça,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Branda,otomotiv-aksesuar-motosiklet-aksesuar-motosiklet-parca-branda,Otomotiv Aksesuar › Motosiklet Aksesuar › Motosiklet Parça › Branda,Otomotiv Aksesuar › Motosiklet Aksesuar › Motosiklet Parça,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Egzoz,otomotiv-aksesuar-motosiklet-aksesuar-motosiklet-parca-egzoz,Otomotiv Aksesuar › Motosiklet Aksesuar › Motosiklet Parça › Egzoz,Otomotiv Aksesuar › Motosiklet Aksesuar › Motosiklet Parça,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Ayna,otomotiv-aksesuar-motosiklet-aksesuar-motosiklet-parca-ayna,Otomotiv Aksesuar › Motosiklet Aksesuar › Motosiklet Parça › Ayna,Otomotiv Aksesuar › Motosiklet Aksesuar › Motosiklet Parça,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Zincir ve Dişli,otomotiv-aksesuar-motosiklet-aksesuar-motosiklet-parca-zincir-ve-disli,Otomotiv Aksesuar › Motosiklet Aksesuar › Motosiklet Parça › Zincir ve Dişli,Otomotiv Aksesuar › Motosiklet Aksesuar › Motosiklet Parça,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Bahçe ve Yapı,bahce-ve-yapi,Bahçe ve Yapı,,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Bahçe,bahce-ve-yapi-bahce,Bahçe ve Yapı › Bahçe,Bahçe ve Yapı,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
cmsg3xidn00ffuzdcpytj2evl,Bahçe Mobilyası,sifir-urun-bahce-yapi-market__bahce-mobilyasi,sifir-urun/sifir-urun-bahce-yapi-market/bahce-mobilyasi,cms93j5oc002tuz3gqj1lq1rr,sifir,Bahçe Mobilyası,bahce-ve-yapi-bahce-bahce-mobilyasi,Bahçe ve Yapı › Bahçe › Bahçe Mobilyası,Bahçe ve Yapı › Bahçe,MOVE,cmsg3xidn00ffuzdcpytj2evl,true,true,true,,,0,0,0,20,1,0,LOW,move from parent 'Bahçe & Yapı Market' → 'Bahçe'
,,,,,,Bahçe Masa Takımı,bahce-ve-yapi-bahce-bahce-mobilyasi-bahce-masa-takimi,Bahçe ve Yapı › Bahçe › Bahçe Mobilyası › Bahçe Masa Takımı,Bahçe ve Yapı › Bahçe › Bahçe Mobilyası,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Şezlong,bahce-ve-yapi-bahce-bahce-mobilyasi-sezlong,Bahçe ve Yapı › Bahçe › Bahçe Mobilyası › Şezlong,Bahçe ve Yapı › Bahçe › Bahçe Mobilyası,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Salıncak,bahce-ve-yapi-bahce-bahce-mobilyasi-salincak,Bahçe ve Yapı › Bahçe › Bahçe Mobilyası › Salıncak,Bahçe ve Yapı › Bahçe › Bahçe Mobilyası,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Hamak,bahce-ve-yapi-bahce-bahce-mobilyasi-hamak,Bahçe ve Yapı › Bahçe › Bahçe Mobilyası › Hamak,Bahçe ve Yapı › Bahçe › Bahçe Mobilyası,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Gölgelik,bahce-ve-yapi-bahce-bahce-mobilyasi-golgelik,Bahçe ve Yapı › Bahçe › Bahçe Mobilyası › Gölgelik,Bahçe ve Yapı › Bahçe › Bahçe Mobilyası,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Şemsiye,bahce-ve-yapi-bahce-bahce-mobilyasi-semsiye,Bahçe ve Yapı › Bahçe › Bahçe Mobilyası › Şemsiye,Bahçe ve Yapı › Bahçe › Bahçe Mobilyası,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Bahçe Bakımı,bahce-ve-yapi-bahce-bahce-bakimi,Bahçe ve Yapı › Bahçe › Bahçe Bakımı,Bahçe ve Yapı › Bahçe,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Çim Biçme Makinesi,bahce-ve-yapi-bahce-bahce-bakimi-cim-bicme-makinesi,Bahçe ve Yapı › Bahçe › Bahçe Bakımı › Çim Biçme Makinesi,Bahçe ve Yapı › Bahçe › Bahçe Bakımı,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Tırpan,bahce-ve-yapi-bahce-bahce-bakimi-tirpan,Bahçe ve Yapı › Bahçe › Bahçe Bakımı › Tırpan,Bahçe ve Yapı › Bahçe › Bahçe Bakımı,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Çit Budama,bahce-ve-yapi-bahce-bahce-bakimi-cit-budama,Bahçe ve Yapı › Bahçe › Bahçe Bakımı › Çit Budama,Bahçe ve Yapı › Bahçe › Bahçe Bakımı,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Yaprak Üfleme,bahce-ve-yapi-bahce-bahce-bakimi-yaprak-ufleme,Bahçe ve Yapı › Bahçe › Bahçe Bakımı › Yaprak Üfleme,Bahçe ve Yapı › Bahçe › Bahçe Bakımı,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Testere,bahce-ve-yapi-bahce-bahce-bakimi-testere,Bahçe ve Yapı › Bahçe › Bahçe Bakımı › Testere,Bahçe ve Yapı › Bahçe › Bahçe Bakımı,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Bahçe El Aleti,bahce-ve-yapi-bahce-bahce-bakimi-bahce-el-aleti,Bahçe ve Yapı › Bahçe › Bahçe Bakımı › Bahçe El Aleti,Bahçe ve Yapı › Bahçe › Bahçe Bakımı,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
cmsg3xk4i00nnuzdc9g47wx1e,Sulama,sifir-urun-tarim-makinesi__sulama-tarim,sifir-urun/sifir-urun-tarim-makinesi/sulama-tarim,cmsdkecak003juzycjc0pp98j,sifir,Sulama,bahce-ve-yapi-bahce-sulama,Bahçe ve Yapı › Bahçe › Sulama,Bahçe ve Yapı › Bahçe,MOVE,cmsg3xk4i00nnuzdc9g47wx1e,true,true,true,,,0,0,0,6,1,0,LOW,move from parent 'Tarım Makineleri' → 'Bahçe'
,,,,,,Bahçe Hortumu,bahce-ve-yapi-bahce-sulama-bahce-hortumu,Bahçe ve Yapı › Bahçe › Sulama › Bahçe Hortumu,Bahçe ve Yapı › Bahçe › Sulama,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Hortum Makarası,bahce-ve-yapi-bahce-sulama-hortum-makarasi,Bahçe ve Yapı › Bahçe › Sulama › Hortum Makarası,Bahçe ve Yapı › Bahçe › Sulama,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Sulama Tabancası,bahce-ve-yapi-bahce-sulama-sulama-tabancasi,Bahçe ve Yapı › Bahçe › Sulama › Sulama Tabancası,Bahçe ve Yapı › Bahçe › Sulama,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Damla Sulama,bahce-ve-yapi-bahce-sulama-damla-sulama,Bahçe ve Yapı › Bahçe › Sulama › Damla Sulama,Bahçe ve Yapı › Bahçe › Sulama,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Su Pompası,bahce-ve-yapi-bahce-sulama-su-pompasi,Bahçe ve Yapı › Bahçe › Sulama › Su Pompası,Bahçe ve Yapı › Bahçe › Sulama,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Hidrofor,bahce-ve-yapi-bahce-sulama-hidrofor,Bahçe ve Yapı › Bahçe › Sulama › Hidrofor,Bahçe ve Yapı › Bahçe › Sulama,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Bitki ve Saksı,bahce-ve-yapi-bahce-bitki-ve-saksi,Bahçe ve Yapı › Bahçe › Bitki ve Saksı,Bahçe ve Yapı › Bahçe,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Saksı,bahce-ve-yapi-bahce-bitki-ve-saksi-saksi,Bahçe ve Yapı › Bahçe › Bitki ve Saksı › Saksı,Bahçe ve Yapı › Bahçe › Bitki ve Saksı,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Toprak,bahce-ve-yapi-bahce-bitki-ve-saksi-toprak,Bahçe ve Yapı › Bahçe › Bitki ve Saksı › Toprak,Bahçe ve Yapı › Bahçe › Bitki ve Saksı,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Gübre,bahce-ve-yapi-bahce-bitki-ve-saksi-gubre,Bahçe ve Yapı › Bahçe › Bitki ve Saksı › Gübre,Bahçe ve Yapı › Bahçe › Bitki ve Saksı,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Tohum,bahce-ve-yapi-bahce-bitki-ve-saksi-tohum,Bahçe ve Yapı › Bahçe › Bitki ve Saksı › Tohum,Bahçe ve Yapı › Bahçe › Bitki ve Saksı,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Fide,bahce-ve-yapi-bahce-bitki-ve-saksi-fide,Bahçe ve Yapı › Bahçe › Bitki ve Saksı › Fide,Bahçe ve Yapı › Bahçe › Bitki ve Saksı,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Bitki Destek Ürünleri,bahce-ve-yapi-bahce-bitki-ve-saksi-bitki-destek-urunleri,Bahçe ve Yapı › Bahçe › Bitki ve Saksı › Bitki Destek Ürünleri,Bahçe ve Yapı › Bahçe › Bitki ve Saksı,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Yapı Market,bahce-ve-yapi-yapi-market,Bahçe ve Yapı › Yapı Market,Bahçe ve Yapı,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,El Aletleri,bahce-ve-yapi-yapi-market-el-aletleri,Bahçe ve Yapı › Yapı Market › El Aletleri,Bahçe ve Yapı › Yapı Market,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Tornavida,bahce-ve-yapi-yapi-market-el-aletleri-tornavida,Bahçe ve Yapı › Yapı Market › El Aletleri › Tornavida,Bahçe ve Yapı › Yapı Market › El Aletleri,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Pense,bahce-ve-yapi-yapi-market-el-aletleri-pense,Bahçe ve Yapı › Yapı Market › El Aletleri › Pense,Bahçe ve Yapı › Yapı Market › El Aletleri,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Anahtar Takımı,bahce-ve-yapi-yapi-market-el-aletleri-anahtar-takimi,Bahçe ve Yapı › Yapı Market › El Aletleri › Anahtar Takımı,Bahçe ve Yapı › Yapı Market › El Aletleri,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Çekiç,bahce-ve-yapi-yapi-market-el-aletleri-cekic,Bahçe ve Yapı › Yapı Market › El Aletleri › Çekiç,Bahçe ve Yapı › Yapı Market › El Aletleri,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Testere,bahce-ve-yapi-yapi-market-el-aletleri-testere,Bahçe ve Yapı › Yapı Market › El Aletleri › Testere,Bahçe ve Yapı › Yapı Market › El Aletleri,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
