categoryPath,leafName,templateId,notes
Spor ve Outdoor › Outdoor ve Kamp › Outdoor Giyim › Yağmurluk,Yağmurluk,AUTOMOTIVE_PART,
Spor ve Outdoor › Outdoor ve Kamp › Outdoor Giyim › Outdoor Pantolon,Outdoor Pantolon,APPAREL,
Spor ve Outdoor › Outdoor ve Kamp › Outdoor Giyim › Trekking Ayakkabısı,Trekking Ayakkabısı,FOOTWEAR,
Spor ve Outdoor › Outdoor ve Kamp › Su Sporları › Şişme Bot,Şişme Bot,FOOTWEAR,
Spor ve Outdoor › Outdoor ve Kamp › Su Sporları › Kano,Kano,SPORTS_EQUIPMENT,
Spor ve Outdoor › Outdoor ve Kamp › Su Sporları › SUP Board,SUP Board,SPORTS_EQUIPMENT,
Spor ve Outdoor › Outdoor ve Kamp › Su Sporları › Dalış Maskesi,Dalış Maskesi,SPORTS_EQUIPMENT,
Spor ve Outdoor › Outdoor ve Kamp › Su Sporları › Palet,Palet,SPORTS_EQUIPMENT,
Spor ve Outdoor › Outdoor ve Kamp › Su Sporları › Can Yeleği,Can Yeleği,SPORTS_EQUIPMENT,
Spor ve Outdoor › Bisiklet › Bisiklet Türleri › Dağ Bisikleti,Dağ Bisikleti,SPORTS_EQUIPMENT,
Spor ve Outdoor › Bisiklet › Bisiklet Türleri › Şehir Bisikleti,Şehir Bisikleti,SPORTS_EQUIPMENT,
Spor ve Outdoor › Bisiklet › Bisiklet Türleri › Yol Bisikleti,Yol Bisikleti,SPORTS_EQUIPMENT,
Spor ve Outdoor › Bisiklet › Bisiklet Türleri › Elektrikli Bisiklet,Elektrikli Bisiklet,SPORTS_EQUIPMENT,
Spor ve Outdoor › Bisiklet › Bisiklet Türleri › Katlanır Bisiklet,Katlanır Bisiklet,SPORTS_EQUIPMENT,
Spor ve Outdoor › Bisiklet › Bisiklet Türleri › BMX,BMX,SPORTS_EQUIPMENT,
Spor ve Outdoor › Bisiklet › Bisiklet Türleri › Çocuk Bisikleti,Çocuk Bisikleti,SPORTS_EQUIPMENT,
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Bisiklet Kaskı,Bisiklet Kaskı,SPORTS_EQUIPMENT,
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Bisiklet Kilidi,Bisiklet Kilidi,SPORTS_EQUIPMENT,
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Aydınlatma,Aydınlatma,SPORTS_EQUIPMENT,
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Pompa,Pompa,SPORTS_EQUIPMENT,
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Sele,Sele,SPORTS_EQUIPMENT,
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Pedal,Pedal,SPORTS_EQUIPMENT,
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Lastik,Lastik,AUTOMOTIVE_PART,
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › İç Lastik,İç Lastik,AUTOMOTIVE_PART,
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Çanta ve Heybe,Çanta ve Heybe,SPORTS_EQUIPMENT,
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Bisiklet Bilgisayarı,Bisiklet Bilgisayarı,SPORTS_EQUIPMENT,
Hobi ve Oyun › Müzik Aletleri › Telli Çalgılar › Gitar,Gitar,SPORTS_EQUIPMENT,
Hobi ve Oyun › Müzik Aletleri › Telli Çalgılar › Elektro Gitar,Elektro Gitar,SPORTS_EQUIPMENT,
Hobi ve Oyun › Müzik Aletleri › Telli Çalgılar › Bas Gitar,Bas Gitar,SPORTS_EQUIPMENT,
Hobi ve Oyun › Müzik Aletleri › Telli Çalgılar › Ukulele,Ukulele,SPORTS_EQUIPMENT,
Hobi ve Oyun › Müzik Aletleri › Telli Çalgılar › Bağlama,Bağlama,SPORTS_EQUIPMENT,
Hobi ve Oyun › Müzik Aletleri › Telli Çalgılar › Keman,Keman,SPORTS_EQUIPMENT,
Hobi ve Oyun › Müzik Aletleri › Tuşlu Çalgılar › Dijital Piyano,Dijital Piyano,SPORTS_EQUIPMENT,
Hobi ve Oyun › Müzik Aletleri › Tuşlu Çalgılar › Org,Org,SPORTS_EQUIPMENT,
Hobi ve Oyun › Müzik Aletleri › Tuşlu Çalgılar › MIDI Klavye,MIDI Klavye,SPORTS_EQUIPMENT,
Hobi ve Oyun › Müzik Aletleri › Vurmalı Çalgılar › Davul,Davul,SPORTS_EQUIPMENT,
Hobi ve Oyun › Müzik Aletleri › Vurmalı Çalgılar › Elektronik Davul,Elektronik Davul,SMALL_APPLIANCE,
Hobi ve Oyun › Müzik Aletleri › Vurmalı Çalgılar › Darbuka,Darbuka,SPORTS_EQUIPMENT,
Hobi ve Oyun › Müzik Aletleri › Vurmalı Çalgılar › Cajon,Cajon,SPORTS_EQUIPMENT,
Hobi ve Oyun › Müzik Aletleri › Nefesli Çalgılar › Flüt,Flüt,SPORTS_EQUIPMENT,
Hobi ve Oyun › Müzik Aletleri › Nefesli Çalgılar › Klarnet,Klarnet,SPORTS_EQUIPMENT,
Hobi ve Oyun › Müzik Aletleri › Nefesli Çalgılar › Saksafon,Saksafon,SPORTS_EQUIPMENT,
Hobi ve Oyun › Müzik Aletleri › Nefesli Çalgılar › Trompet,Trompet,PET_PRODUCT,
Hobi ve Oyun › Müzik Aletleri › Müzik Aksesuarları › Amfi,Amfi,SPORTS_EQUIPMENT,
Hobi ve Oyun › Müzik Aletleri › Müzik Aksesuarları › Mikrofon,Mikrofon,SPORTS_EQUIPMENT,
Hobi ve Oyun › Müzik Aletleri › Müzik Aksesuarları › Nota Sehpası,Nota Sehpası,SPORTS_EQUIPMENT,
Hobi ve Oyun › Müzik Aletleri › Müzik Aksesuarları › Kılıf,Kılıf,SPORTS_EQUIPMENT,
Hobi ve Oyun › Müzik Aletleri › Müzik Aksesuarları › Tel ve Pena,Tel ve Pena,SPORTS_EQUIPMENT,
Hobi ve Oyun › Hobi Malzemeleri › Resim › Tuval,Tuval,SPORTS_EQUIPMENT,
Hobi ve Oyun › Hobi Malzemeleri › Resim › Akrilik Boya,Akrilik Boya,SPORTS_EQUIPMENT,
Hobi ve Oyun › Hobi Malzemeleri › Resim › Yağlı Boya,Yağlı Boya,AUTOMOTIVE_PART,
Hobi ve Oyun › Hobi Malzemeleri › Resim › Suluboya,Suluboya,SPORTS_EQUIPMENT,
Hobi ve Oyun › Hobi Malzemeleri › Resim › Fırça,Fırça,SPORTS_EQUIPMENT,
Hobi ve Oyun › Hobi Malzemeleri › Resim › Şövale,Şövale,SPORTS_EQUIPMENT,
Hobi ve Oyun › Hobi Malzemeleri › El İşi › Örgü İpi,Örgü İpi,SPORTS_EQUIPMENT,
Hobi ve Oyun › Hobi Malzemeleri › El İşi › Şiş ve Tığ,Şiş ve Tığ,SPORTS_EQUIPMENT,
Hobi ve Oyun › Hobi Malzemeleri › El İşi › Dikiş Malzemesi,Dikiş Malzemesi,SMALL_APPLIANCE,
Hobi ve Oyun › Hobi Malzemeleri › El İşi › Keçe,Keçe,SPORTS_EQUIPMENT,
Hobi ve Oyun › Hobi Malzemeleri › El İşi › Boncuk,Boncuk,SPORTS_EQUIPMENT,
Hobi ve Oyun › Hobi Malzemeleri › El İşi › Takı Yapım Malzemesi,Takı Yapım Malzemesi,SPORTS_EQUIPMENT,
Hobi ve Oyun › Hobi Malzemeleri › Maket ve Model › Maket Seti,Maket Seti,SPORTS_EQUIPMENT,
Hobi ve Oyun › Hobi Malzemeleri › Maket ve Model › Model Araba,Model Araba,SPORTS_EQUIPMENT,
Hobi ve Oyun › Hobi Malzemeleri › Maket ve Model › Model Uçak,Model Uçak,SPORTS_EQUIPMENT,
Hobi ve Oyun › Hobi Malzemeleri › Maket ve Model › Diorama Malzemesi,Diorama Malzemesi,SPORTS_EQUIPMENT,
Hobi ve Oyun › Hobi Malzemeleri › Maket ve Model › 3D Puzzle,3D Puzzle,SPORTS_EQUIPMENT,
Hobi ve Oyun › Oyun ve Eğlence › Kutu Oyunları › Strateji Oyunu,Strateji Oyunu,SPORTS_EQUIPMENT,
Hobi ve Oyun › Oyun ve Eğlence › Kutu Oyunları › Aile Oyunu,Aile Oyunu,SPORTS_EQUIPMENT,
Hobi ve Oyun › Oyun ve Eğlence › Kutu Oyunları › Parti Oyunu,Parti Oyunu,SPORTS_EQUIPMENT,
Hobi ve Oyun › Oyun ve Eğlence › Kutu Oyunları › Kart Oyunu,Kart Oyunu,SPORTS_EQUIPMENT,
Hobi ve Oyun › Oyun ve Eğlence › Kutu Oyunları › Satranç,Satranç,SPORTS_EQUIPMENT,
Hobi ve Oyun › Oyun ve Eğlence › Kutu Oyunları › Puzzle,Puzzle,SPORTS_EQUIPMENT,
Hobi ve Oyun › Oyun ve Eğlence › Koleksiyon › Figür,Figür,SPORTS_EQUIPMENT,
Hobi ve Oyun › Oyun ve Eğlence › Koleksiyon › Trading Card,Trading Card,SPORTS_EQUIPMENT,
Hobi ve Oyun › Oyun ve Eğlence › Koleksiyon › Madeni Para,Madeni Para,SPORTS_EQUIPMENT,
Hobi ve Oyun › Oyun ve Eğlence › Koleksiyon › Pul,Pul,SPORTS_EQUIPMENT,
Hobi ve Oyun › Oyun ve Eğlence › Koleksiyon › Koleksiyon Kutusu,Koleksiyon Kutusu,SMALL_APPLIANCE,
"Kitap, Kırtasiye ve Ofis › Kitap › Edebiyat › Roman",Roman,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Kitap › Edebiyat › Öykü",Öykü,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Kitap › Edebiyat › Şiir",Şiir,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Kitap › Edebiyat › Deneme",Deneme,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Kitap › Edebiyat › Biyografi",Biyografi,FURNITURE,
"Kitap, Kırtasiye ve Ofis › Kitap › Çocuk Kitapları › Resimli Kitap",Resimli Kitap,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Kitap › Çocuk Kitapları › Masal",Masal,FURNITURE,
"Kitap, Kırtasiye ve Ofis › Kitap › Çocuk Kitapları › Etkinlik Kitabı",Etkinlik Kitabı,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Kitap › Çocuk Kitapları › Gençlik Romanı",Gençlik Romanı,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Kitap › Eğitim › Sınav Hazırlık",Sınav Hazırlık,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Kitap › Eğitim › Ders Kitabı",Ders Kitabı,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Kitap › Eğitim › Yabancı Dil",Yabancı Dil,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Kitap › Eğitim › Akademik Kitap",Akademik Kitap,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Kitap › Hobi ve Yaşam › Yemek Kitabı",Yemek Kitabı,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Kitap › Hobi ve Yaşam › Kişisel Gelişim",Kişisel Gelişim,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Kitap › Hobi ve Yaşam › Sanat",Sanat,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Kitap › Hobi ve Yaşam › Seyahat",Seyahat,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Kitap › Hobi ve Yaşam › Sağlık",Sağlık,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Yazı Gereçleri › Tükenmez Kalem",Tükenmez Kalem,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Yazı Gereçleri › Dolma Kalem",Dolma Kalem,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Yazı Gereçleri › Kurşun Kalem",Kurşun Kalem,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Yazı Gereçleri › Keçeli Kalem",Keçeli Kalem,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Yazı Gereçleri › Marker",Marker,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Yazı Gereçleri › Silgi",Silgi,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Defter ve Kağıt › Defter",Defter,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Defter ve Kağıt › Ajanda",Ajanda,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Defter ve Kağıt › Fotokopi Kağıdı",Fotokopi Kağıdı,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Defter ve Kağıt › Not Kağıdı",Not Kağıdı,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Defter ve Kağıt › Etiket",Etiket,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Defter ve Kağıt › Zarf",Zarf,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Okul Gereçleri › Kalem Kutusu",Kalem Kutusu,SMALL_APPLIANCE,
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Okul Gereçleri › Okul Çantası",Okul Çantası,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Okul Gereçleri › Boya Seti",Boya Seti,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Okul Gereçleri › Cetvel Seti",Cetvel Seti,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Okul Gereçleri › Makas",Makas,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Okul Gereçleri › Yapıştırıcı",Yapıştırıcı,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Makineleri › Yazıcı",Yazıcı,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Makineleri › Fotokopi Makinesi",Fotokopi Makinesi,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Makineleri › Para Sayma Makinesi",Para Sayma Makinesi,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Makineleri › Laminasyon Makinesi",Laminasyon Makinesi,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Makineleri › Evrak İmha Makinesi",Evrak İmha Makinesi,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Sarf › Toner",Toner,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Sarf › Kartuş",Kartuş,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Sarf › Zımba",Zımba,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Sarf › Delgeç",Delgeç,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Sarf › Dosya",Dosya,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Sarf › Klasör",Klasör,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Mobilyası › Ofis Masası",Ofis Masası,FURNITURE,
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Mobilyası › Ofis Koltuğu",Ofis Koltuğu,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Mobilyası › Dosya Dolabı",Dosya Dolabı,BOOK_STATIONERY,
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Mobilyası › Toplantı Masası",Toplantı Masası,FURNITURE,
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Mobilyası › Resepsiyon Bankosu",Resepsiyon Bankosu,BOOK_STATIONERY,
Pet Shop › Kedi › Beslenme › Kedi Maması,Kedi Maması,PET_PRODUCT,
Pet Shop › Kedi › Beslenme › Yaş Mama,Yaş Mama,PET_PRODUCT,
Pet Shop › Kedi › Beslenme › Ödül Maması,Ödül Maması,PET_PRODUCT,
Pet Shop › Kedi › Beslenme › Mama Kabı,Mama Kabı,PET_PRODUCT,
Pet Shop › Kedi › Beslenme › Su Pınarı,Su Pınarı,GENERIC,fallback — improve via overrides when traffic warrants
Pet Shop › Kedi › Bakım › Kedi Kumu,Kedi Kumu,PET_PRODUCT,
Pet Shop › Kedi › Bakım › Kum Kabı,Kum Kabı,PET_PRODUCT,
Pet Shop › Kedi › Bakım › Tırmalama Tahtası,Tırmalama Tahtası,GENERIC,fallback — improve via overrides when traffic warrants
Pet Shop › Kedi › Bakım › Tarak,Tarak,GENERIC,fallback — improve via overrides when traffic warrants
Pet Shop › Kedi › Bakım › Şampuan,Şampuan,COSMETICS,
Pet Shop › Kedi › Aksesuar › Kedi Yatağı,Kedi Yatağı,PET_PRODUCT,
Pet Shop › Kedi › Aksesuar › Taşıma Çantası,Taşıma Çantası,PET_PRODUCT,
Pet Shop › Kedi › Aksesuar › Tasma,Tasma,PET_PRODUCT,
Pet Shop › Kedi › Aksesuar › Oyuncak,Oyuncak,GENERIC,fallback — improve via overrides when traffic warrants
Pet Shop › Kedi › Aksesuar › Kedi Evi,Kedi Evi,PET_PRODUCT,
Pet Shop › Köpek › Beslenme › Köpek Maması,Köpek Maması,PET_PRODUCT,
Pet Shop › Köpek › Beslenme › Yaş Mama,Yaş Mama,PET_PRODUCT,
Pet Shop › Köpek › Beslenme › Ödül Maması,Ödül Maması,PET_PRODUCT,
Pet Shop › Köpek › Beslenme › Mama Kabı,Mama Kabı,PET_PRODUCT,
Pet Shop › Köpek › Beslenme › Su Kabı,Su Kabı,GENERIC,fallback — improve via overrides when traffic warrants
Pet Shop › Köpek › Bakım › Şampuan,Şampuan,COSMETICS,
Pet Shop › Köpek › Bakım › Tarak,Tarak,GENERIC,fallback — improve via overrides when traffic warrants
Pet Shop › Köpek › Bakım › Tırnak Makası,Tırnak Makası,GENERIC,fallback — improve via overrides when traffic warrants
Pet Shop › Köpek › Bakım › Ped,Ped,GENERIC,fallback — improve via overrides when traffic warrants
Pet Shop › Köpek › Bakım › Ağız Bakımı,Ağız Bakımı,GENERIC,fallback — improve via overrides when traffic warrants
Pet Shop › Köpek › Aksesuar › Tasma,Tasma,PET_PRODUCT,
Pet Shop › Köpek › Aksesuar › Gezdirme Kayışı,Gezdirme Kayışı,GENERIC,fallback — improve via overrides when traffic warrants
Pet Shop › Köpek › Aksesuar › Göğüs Tasması,Göğüs Tasması,PET_PRODUCT,
Pet Shop › Köpek › Aksesuar › Köpek Yatağı,Köpek Yatağı,PET_PRODUCT,
Pet Shop › Köpek › Aksesuar › Taşıma Çantası,Taşıma Çantası,PET_PRODUCT,
Pet Shop › Köpek › Aksesuar › Oyuncak,Oyuncak,GENERIC,fallback — improve via overrides when traffic warrants
Pet Shop › Köpek › Aksesuar › Köpek Kulübesi,Köpek Kulübesi,PET_PRODUCT,
Pet Shop › Kuş ve Kemirgen › Kuş › Kuş Yemi,Kuş Yemi,PET_PRODUCT,
Pet Shop › Kuş ve Kemirgen › Kuş › Kafes,Kafes,GENERIC,fallback — improve via overrides when traffic warrants
Pet Shop › Kuş ve Kemirgen › Kuş › Tünek,Tünek,GENERIC,fallback — improve via overrides when traffic warrants
Pet Shop › Kuş ve Kemirgen › Kuş › Suluk,Suluk,GENERIC,fallback — improve via overrides when traffic warrants
Pet Shop › Kuş ve Kemirgen › Kuş › Oyuncak,Oyuncak,GENERIC,fallback — improve via overrides when traffic warrants
Pet Shop › Kuş ve Kemirgen › Kemirgen › Kemirgen Yemi,Kemirgen Yemi,GENERIC,fallback — improve via overrides when traffic warrants
Pet Shop › Kuş ve Kemirgen › Kemirgen › Kafes,Kafes,GENERIC,fallback — improve via overrides when traffic warrants
Pet Shop › Kuş ve Kemirgen › Kemirgen › Talaş,Talaş,GENERIC,fallback — improve via overrides when traffic warrants
Pet Shop › Kuş ve Kemirgen › Kemirgen › Suluk,Suluk,GENERIC,fallback — improve via overrides when traffic warrants
Pet Shop › Kuş ve Kemirgen › Kemirgen › Oyuncak,Oyuncak,GENERIC,fallback — improve via overrides when traffic warrants
Pet Shop › Akvaryum › Akvaryum Ürünleri › Akvaryum,Akvaryum,PET_PRODUCT,
Pet Shop › Akvaryum › Akvaryum Ürünleri › Filtre,Filtre,AUTOMOTIVE_PART,
Pet Shop › Akvaryum › Akvaryum Ürünleri › Isıtıcı,Isıtıcı,GENERIC,fallback — improve via overrides when traffic warrants
Pet Shop › Akvaryum › Akvaryum Ürünleri › Hava Motoru,Hava Motoru,GENERIC,fallback — improve via overrides when traffic warrants
Pet Shop › Akvaryum › Akvaryum Ürünleri › Aydınlatma,Aydınlatma,GENERIC,fallback — improve via overrides when traffic warrants
Pet Shop › Akvaryum › Akvaryum Ürünleri › Balık Yemi,Balık Yemi,GENERIC,fallback — improve via overrides when traffic warrants
Pet Shop › Akvaryum › Akvaryum Ürünleri › Dekor,Dekor,GENERIC,fallback — improve via overrides when traffic warrants
Otomotiv Aksesuar › Araç İçi › Konfor › Koltuk Kılıfı,Koltuk Kılıfı,FURNITURE,
Otomotiv Aksesuar › Araç İçi › Konfor › Paspas,Paspas,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Araç İçi › Konfor › Direksiyon Kılıfı,Direksiyon Kılıfı,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Araç İçi › Konfor › Güneşlik,Güneşlik,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Araç İçi › Konfor › Organizer,Organizer,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Araç İçi › Konfor › Araç İçi Buzdolabı,Araç İçi Buzdolabı,WHITE_GOODS,
Otomotiv Aksesuar › Araç İçi › Elektronik › Araç Kamerası,Araç Kamerası,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Araç İçi › Elektronik › Multimedya Sistemi,Multimedya Sistemi,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Araç İçi › Elektronik › Navigasyon,Navigasyon,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Araç İçi › Elektronik › FM Transmitter,FM Transmitter,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Araç İçi › Elektronik › Araç Şarj Cihazı,Araç Şarj Cihazı,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Araç İçi › Elektronik › Park Sensörü,Park Sensörü,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Araç İçi › Elektronik › Geri Görüş Kamerası,Geri Görüş Kamerası,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Araç Dışı › Koruma ve Görünüm › Araç Brandası,Araç Brandası,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Araç Dışı › Koruma ve Görünüm › Kapı Koruyucu,Kapı Koruyucu,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Araç Dışı › Koruma ve Görünüm › Çamurluk,Çamurluk,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Araç Dışı › Koruma ve Görünüm › Spoiler,Spoiler,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Araç Dışı › Koruma ve Görünüm › Rüzgarlık,Rüzgarlık,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Araç Dışı › Koruma ve Görünüm › Sticker ve Folyo,Sticker ve Folyo,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Araç Dışı › Taşıma › Tavan Barı,Tavan Barı,KITCHENWARE,
Otomotiv Aksesuar › Araç Dışı › Taşıma › Port Bagaj,Port Bagaj,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Araç Dışı › Taşıma › Bisiklet Taşıyıcı,Bisiklet Taşıyıcı,SPORTS_EQUIPMENT,
Otomotiv Aksesuar › Araç Dışı › Taşıma › Çeki Demiri,Çeki Demiri,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Bakım ve Temizlik › Temizlik › Oto Şampuanı,Oto Şampuanı,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Bakım ve Temizlik › Temizlik › Cila,Cila,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Bakım ve Temizlik › Temizlik › Seramik Kaplama,Seramik Kaplama,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Bakım ve Temizlik › Temizlik › Jant Temizleyici,Jant Temizleyici,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Bakım ve Temizlik › Temizlik › Mikrofiber Bez,Mikrofiber Bez,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Bakım ve Temizlik › Temizlik › Araç Süpürgesi,Araç Süpürgesi,SMALL_APPLIANCE,
Otomotiv Aksesuar › Bakım ve Temizlik › Bakım › Motor Yağı,Motor Yağı,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Bakım ve Temizlik › Bakım › Antifriz,Antifriz,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Bakım ve Temizlik › Bakım › Cam Suyu,Cam Suyu,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Bakım ve Temizlik › Bakım › Katkı Ürünleri,Katkı Ürünleri,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Bakım ve Temizlik › Bakım › Akü Şarj Cihazı,Akü Şarj Cihazı,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Temel Parça › Akü,Akü,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Temel Parça › Silecek,Silecek,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Temel Parça › Ampul,Ampul,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Temel Parça › Filtre,Filtre,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Temel Parça › Buji,Buji,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Temel Parça › Fren Balatası,Fren Balatası,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Temel Parça › Debriyaj Seti,Debriyaj Seti,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Lastik ve Jant › Otomobil Lastiği,Otomobil Lastiği,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Lastik ve Jant › SUV Lastiği,SUV Lastiği,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Lastik ve Jant › Motosiklet Lastiği,Motosiklet Lastiği,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Lastik ve Jant › Jant,Jant,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Lastik ve Jant › Jant Kapağı,Jant Kapağı,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Lastik ve Jant › Kar Zinciri,Kar Zinciri,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Acil Durum › İlk Yardım Seti,İlk Yardım Seti,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Acil Durum › Yangın Söndürücü,Yangın Söndürücü,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Acil Durum › Reflektör,Reflektör,AUTOMOTIVE_PART,
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Acil Durum › Takviye Kablosu,Takviye Kablosu,AUTOMOTIVE_PART,
