categoryPath,variantAttributeSlug,requiredForVariant,sortOrder,duplicateKeyRule,notes
"Anne, Bebek ve Çocuk › Bakım ve Güvenlik › Bakım › Bebek Yağı",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Bakım ve Güvenlik › Bakım › Pişik Kremi",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Bakım ve Güvenlik › Bakım › Bebek Küveti",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Bakım ve Güvenlik › Güvenlik › Bebek Kamerası",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Bakım ve Güvenlik › Güvenlik › Telsiz",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Bakım ve Güvenlik › Güvenlik › Güvenlik Kapısı",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Bakım ve Güvenlik › Güvenlik › Priz Koruyucu",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Bakım ve Güvenlik › Güvenlik › Köşe Koruyucu",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Çocuk Giyim › Kız Çocuk › Tişört",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Çocuk Giyim › Kız Çocuk › Elbise",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Çocuk Giyim › Kız Çocuk › Pantolon",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Çocuk Giyim › Kız Çocuk › Etek",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Çocuk Giyim › Kız Çocuk › Mont",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Çocuk Giyim › Kız Çocuk › Pijama",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Çocuk Giyim › Kız Çocuk › İç Giyim",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Çocuk Giyim › Erkek Çocuk › Tişört",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Çocuk Giyim › Erkek Çocuk › Gömlek",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Çocuk Giyim › Erkek Çocuk › Pantolon",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Çocuk Giyim › Erkek Çocuk › Şort",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Çocuk Giyim › Erkek Çocuk › Mont",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Çocuk Giyim › Erkek Çocuk › Pijama",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Çocuk Giyim › Erkek Çocuk › İç Giyim",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Çocuk Giyim › Bebek Giyim › Body",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Çocuk Giyim › Bebek Giyim › Zıbın",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Çocuk Giyim › Bebek Giyim › Tulum",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Çocuk Giyim › Bebek Giyim › Hastane Çıkışı",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Çocuk Giyim › Bebek Giyim › Bebek Takımı",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Çocuk Giyim › Bebek Giyim › Bebek Çorabı",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Oyuncak › Eğitici Oyuncak › Ahşap Oyuncak",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Oyuncak › Eğitici Oyuncak › STEM Oyuncak",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Oyuncak › Eğitici Oyuncak › Aktivite Oyuncağı",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Oyuncak › Eğitici Oyuncak › Montessori Oyuncak",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Oyuncak › Rol Oyunları › Oyuncak Mutfak",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Oyuncak › Rol Oyunları › Doktor Seti",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Oyuncak › Rol Oyunları › Tamir Seti",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Oyuncak › Rol Oyunları › Bebek ve Aksesuarı",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Oyuncak › Araç ve Figür › Oyuncak Araba",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Oyuncak › Araç ve Figür › Uzaktan Kumandalı Araç",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Oyuncak › Araç ve Figür › Aksiyon Figürü",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Oyuncak › Araç ve Figür › Oyun Seti",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Oyuncak › Açık Hava › Scooter",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Oyuncak › Açık Hava › Akülü Araba",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Oyuncak › Açık Hava › Çocuk Bisikleti",renk,false,7,attributesHash sorted option ids,DB leaf currently missing attrs
"Anne, Bebek ve Çocuk › Oyuncak › Açık Hava › Trambolin",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Anne, Bebek ve Çocuk › Oyuncak › Açık Hava › Şişme Havuz",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Yüz Bakımı › Yüz Temizleme Jeli,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Yüz Bakımı › Tonik,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Yüz Bakımı › Serum,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Yüz Bakımı › Nemlendirici,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Yüz Bakımı › Göz Kremi,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Yüz Bakımı › Peeling,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Yüz Bakımı › Yüz Maskesi,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Yüz Bakımı › Güneş Kremi,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Vücut Bakımı › Vücut Losyonu,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Vücut Bakımı › Vücut Peelingi,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Vücut Bakımı › El Kremi,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Vücut Bakımı › Ayak Bakımı,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Cilt Bakımı › Vücut Bakımı › Selülit Ürünü,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Saç Bakımı › Saç Ürünleri › Şampuan,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Saç Bakımı › Saç Ürünleri › Saç Kremi,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Saç Bakımı › Saç Ürünleri › Saç Maskesi,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Saç Bakımı › Saç Ürünleri › Saç Serumu,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Saç Bakımı › Saç Ürünleri › Saç Yağı,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Saç Bakımı › Saç Ürünleri › Saç Boyası,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Saç Bakımı › Saç Ürünleri › Şekillendirici,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Saç Bakımı › Saç Şekillendirme Cihazları › Saç Kurutma Makinesi,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Saç Bakımı › Saç Şekillendirme Cihazları › Saç Düzleştirici,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Saç Bakımı › Saç Şekillendirme Cihazları › Saç Maşası,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Saç Bakımı › Saç Şekillendirme Cihazları › Saç Şekillendirme Seti,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Saç Bakımı › Saç Şekillendirme Cihazları › Elektrikli Saç Fırçası,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Makyaj › Ten Makyajı › Fondöten,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Makyaj › Ten Makyajı › BB-CC Krem,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Makyaj › Ten Makyajı › Kapatıcı,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Makyaj › Ten Makyajı › Pudra,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Makyaj › Ten Makyajı › Allık,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Makyaj › Ten Makyajı › Bronzer,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Makyaj › Ten Makyajı › Aydınlatıcı,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Makyaj › Göz Makyajı › Maskara,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Makyaj › Göz Makyajı › Eyeliner,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Makyaj › Göz Makyajı › Göz Kalemi,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Makyaj › Göz Makyajı › Far,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Makyaj › Göz Makyajı › Kaş Ürünü,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Makyaj › Göz Makyajı › Takma Kirpik,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Makyaj › Dudak › Ruj,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Makyaj › Dudak › Dudak Parlatıcısı,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Makyaj › Dudak › Dudak Kalemi,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Makyaj › Dudak › Dudak Balmı,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Makyaj › Makyaj Aksesuarı › Makyaj Fırçası,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Makyaj › Makyaj Aksesuarı › Makyaj Süngeri,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Makyaj › Makyaj Aksesuarı › Makyaj Aynası,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Makyaj › Makyaj Aksesuarı › Makyaj Çantası,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Parfüm ve Deodorant › Parfüm › Kadın Parfümü,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Parfüm ve Deodorant › Parfüm › Erkek Parfümü,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Parfüm ve Deodorant › Parfüm › Unisex Parfüm,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Parfüm ve Deodorant › Parfüm › Çocuk Parfümü,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Parfüm ve Deodorant › Parfüm › Vücut Spreyi,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Parfüm ve Deodorant › Deodorant › Roll-On,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Parfüm ve Deodorant › Deodorant › Sprey Deodorant,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Parfüm ve Deodorant › Deodorant › Stick Deodorant,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Tıraş › Tıraş Makinesi,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Tıraş › Sakal Şekillendirici,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Tıraş › Burun-Kulak Kılı Kesici,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Tıraş › Tıraş Bıçağı,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Ağız Bakımı › Elektrikli Diş Fırçası,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Ağız Bakımı › Ağız Duşu,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Ağız Bakımı › Diş Beyazlatma Cihazı,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Epilasyon › Epilatör,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Epilasyon › IPL Lazer Epilasyon,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Epilasyon › Kadın Tıraş Makinesi,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Masaj ve Sağlık › Masaj Aleti,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Masaj ve Sağlık › Tartı,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Masaj ve Sağlık › Tansiyon Aleti,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Masaj ve Sağlık › Ateş Ölçer,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Masaj ve Sağlık › Nebulizatör,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Fitness › Kardiyo › Koşu Bandı,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Fitness › Kardiyo › Eliptik Bisiklet,renk,false,7,attributesHash sorted option ids,DB leaf currently missing attrs
Spor ve Outdoor › Fitness › Kardiyo › Kondisyon Bisikleti,renk,false,7,attributesHash sorted option ids,DB leaf currently missing attrs
Spor ve Outdoor › Fitness › Kardiyo › Kürek Aleti,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Fitness › Kardiyo › Stepper,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Fitness › Ağırlık › Dambıl,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Fitness › Ağırlık › Halter,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Fitness › Ağırlık › Ağırlık Seti,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Fitness › Ağırlık › Bench Sehpası,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Fitness › Ağırlık › Kettlebell,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Fitness › Ağırlık › Direnç Lastiği,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Fitness › Yoga ve Pilates › Yoga Matı,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Fitness › Yoga ve Pilates › Pilates Topu,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Fitness › Yoga ve Pilates › Pilates Çemberi,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Fitness › Yoga ve Pilates › Yoga Bloğu,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Fitness › Yoga ve Pilates › Foam Roller,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Takım Sporları › Futbol › Futbol Topu,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Takım Sporları › Futbol › Krampon,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Takım Sporları › Futbol › Kaleci Eldiveni,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Takım Sporları › Futbol › Futbol Kalesi,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Takım Sporları › Futbol › Antrenman Ekipmanı,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Takım Sporları › Basketbol › Basketbol Topu,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Takım Sporları › Basketbol › Basketbol Potası,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Takım Sporları › Basketbol › Basketbol Ayakkabısı,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Takım Sporları › Voleybol › Voleybol Topu,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Takım Sporları › Voleybol › Voleybol Filesi,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Takım Sporları › Voleybol › Dizlik,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Takım Sporları › Raket Sporları › Tenis Raketi,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Takım Sporları › Raket Sporları › Tenis Topu,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Takım Sporları › Raket Sporları › Masa Tenisi Raketi,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Takım Sporları › Raket Sporları › Badminton Raketi,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Takım Sporları › Raket Sporları › Padel Raketi,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Kamp › Çadır,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Kamp › Uyku Tulumu,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Kamp › Kamp Matı,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Kamp › Kamp Sandalyesi,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Kamp › Kamp Masası,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Kamp › Kamp Ocağı,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Kamp › Kamp Lambası,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Dağcılık Çantası,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Trekking Baton,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Kask,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Karabina,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Tırmanış İpi,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Emniyet Kemeri,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Outdoor Giyim › Outdoor Mont,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Outdoor Giyim › Termal İçlik,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Outdoor Giyim › Yağmurluk,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Outdoor Giyim › Outdoor Pantolon,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Outdoor Giyim › Trekking Ayakkabısı,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Su Sporları › Şişme Bot,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Su Sporları › Kano,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Su Sporları › SUP Board,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Su Sporları › Dalış Maskesi,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Su Sporları › Palet,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Outdoor ve Kamp › Su Sporları › Can Yeleği,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Bisiklet › Bisiklet Türleri › Dağ Bisikleti,renk,false,7,attributesHash sorted option ids,DB leaf currently missing attrs
Spor ve Outdoor › Bisiklet › Bisiklet Türleri › Şehir Bisikleti,renk,false,7,attributesHash sorted option ids,DB leaf currently missing attrs
Spor ve Outdoor › Bisiklet › Bisiklet Türleri › Yol Bisikleti,renk,false,7,attributesHash sorted option ids,DB leaf currently missing attrs
Spor ve Outdoor › Bisiklet › Bisiklet Türleri › Elektrikli Bisiklet,renk,false,7,attributesHash sorted option ids,DB leaf currently missing attrs
Spor ve Outdoor › Bisiklet › Bisiklet Türleri › Katlanır Bisiklet,renk,false,7,attributesHash sorted option ids,DB leaf currently missing attrs
Spor ve Outdoor › Bisiklet › Bisiklet Türleri › BMX,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
